OSM_Data
"{'type': 'node', 'id': 1710699166, 'lat': -17.7412366, 'lon': -48.6166678, 'tags': {'amenity': 'hospital', 'name': 'Hospital Municipal'}}"
"{'type': 'node', 'id': 1710752716, 'lat': -17.7475823, 'lon': -48.6196987, 'tags': {'amenity': 'pharmacy'}}"
"{'type': 'node', 'id': 1710752750, 'lat': -17.7477509, 'lon': -48.6196075, 'tags': {'amenity': 'pharmacy'}}"
"{'type': 'node', 'id': 1710752756, 'lat': -17.7411957, 'lon': -48.6170755, 'tags': {'amenity': 'pharmacy'}}"
"{'type': 'node', 'id': 1710752768, 'lat': -17.7481443, 'lon': -48.6191032, 'tags': {'amenity': 'pharmacy'}}"
"{'type': 'node', 'id': 1710752771, 'lat': -17.7441182, 'lon': -48.6302559, 'tags': {'addr:housenumber': '13', 'addr:postcode': '75680-072', 'addr:street': 'Rua Eça de Queirós', 'amenity': 'hospital', 'fax': '+55 64 3453 7690', 'healthcare': 'hospital', 'name': 'Hospital e Maternidade Nossa Senhora', 'phone': '+55 64 3453 1290', 'ref:CNES': '2570823', 'ref:vatin': 'BR02147775000110'}}"
"{'type': 'node', 'id': 1710752774, 'lat': -17.7424117, 'lon': -48.6238186, 'tags': {'amenity': 'pharmacy'}}"
"{'type': 'node', 'id': 1710752776, 'lat': -17.7423453, 'lon': -48.6258302, 'tags': {'amenity': 'pharmacy'}}"
"{'type': 'node', 'id': 1710752780, 'lat': -17.7413081, 'lon': -48.6253045, 'tags': {'amenity': 'pharmacy'}}"
"{'type': 'node', 'id': 1710752795, 'lat': -17.7446649, 'lon': -48.6214636, 'tags': {'amenity': 'pharmacy'}}"
"{'type': 'node', 'id': 1710752802, 'lat': -17.7422074, 'lon': -48.6236684, 'tags': {'amenity': 'pharmacy'}}"
"{'type': 'node', 'id': 1710752806, 'lat': -17.7443277, 'lon': -48.6183444, 'tags': {'amenity': 'pharmacy'}}"
"{'type': 'node', 'id': 1710752808, 'lat': -17.7416607, 'lon': -48.6244569, 'tags': {'amenity': 'pharmacy'}}"
"{'type': 'node', 'id': 1710752818, 'lat': -17.7409505, 'lon': -48.616523, 'tags': {'amenity': 'pharmacy'}}"
"{'type': 'node', 'id': 2078383577, 'lat': -17.7430611, 'lon': -48.6267856, 'tags': {'amenity': 'pharmacy', 'name': 'Drogaria Drogavida'}}"
"{'type': 'node', 'id': 2078393412, 'lat': -17.7428107, 'lon': -48.6251684, 'tags': {'amenity': 'pharmacy', 'name': 'Drogaria Bem Estar'}}"
"{'type': 'node', 'id': 2925771206, 'lat': -17.7465756, 'lon': -48.627909, 'tags': {'addr:city': 'Caldas Novas', 'addr:postcode': '75690-000', 'amenity': 'hospital', 'name': 'UPA - Unidade de Pronto Atendimento'}}"
"{'type': 'node', 'id': 2925771208, 'lat': -17.7472801, 'lon': -48.6285779, 'tags': {'addr:city': 'Caldas Novas', 'addr:housenumber': '600', 'addr:postcode': '75680-210', 'addr:street': 'Rua Doutor Ciro Palmerston', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Centro Médico Municipal', 'ref:CNES': '3893227'}}"
"{'type': 'node', 'id': 3470702458, 'lat': -17.8080971, 'lon': -49.6144745, 'tags': {'addr:city': 'Joviânia', 'addr:housenumber': '30', 'addr:postcode': '75610-000', 'addr:street': 'Rua Clarindo Vieira do Carmo', 'addr:suburb': 'Centro', 'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'Hospital Municipal São Sebastião', 'operator:ref:vatin': 'BR02029957000196', 'phone': '+55 64 408 7023', 'ref:CNES': '2536021'}}"
"{'type': 'node', 'id': 7538045460, 'lat': -17.325388, 'lon': -48.4248207, 'tags': {'addr:city': 'Palmelo', 'addr:postcode': '75210000', 'addr:street': 'Avenida 03 - Padre João Saint Clair da Cruz', 'addr:suburb': 'Centro', 'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmácia Palmelo'}}"
"{'type': 'node', 'id': 10264792909, 'lat': -17.3074466, 'lon': -49.0081437, 'tags': {'amenity': 'clinic'}}"
