OSM_Data
"{'type': 'node', 'id': 1357237808, 'lat': 28.7648382, 'lon': 104.6157187, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '宜宾市第一人民医院'}}"
"{'type': 'node', 'id': 1357271106, 'lat': 28.7669633, 'lon': 104.6229998, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '宜宾市第三人民医院'}}"
"{'type': 'node', 'id': 1357271369, 'lat': 28.7673583, 'lon': 104.6242121, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Traditional Chinese medical hospital'}}"
"{'type': 'node', 'id': 2871641072, 'lat': 28.9078849, 'lon': 104.5631693, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital'}}"
"{'type': 'node', 'id': 2879673206, 'lat': 28.7980004, 'lon': 104.6051619, 'tags': {'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'name': '宜宾市骨科医院'}}"
"{'type': 'node', 'id': 3006114528, 'lat': 28.7761781, 'lon': 105.3776643, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '泸天化医院'}}"
"{'type': 'node', 'id': 5728633662, 'lat': 28.8204694, 'lon': 105.82224, 'tags': {'addr:city': '泸州市', 'addr:district': '合江县', 'addr:postcode': '646200', 'addr:province': '四川省', 'addr:street': '少岷北路', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': '合江健欣兴康医院建欣院区'}}"
"{'type': 'node', 'id': 5817086642, 'lat': 28.8092558, 'lon': 105.8312197, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '合江康城肾病专科医院'}}"
"{'type': 'node', 'id': 5833698585, 'lat': 28.8026539, 'lon': 104.6070334, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital'}}"
"{'type': 'node', 'id': 11166318406, 'lat': 28.7534185, 'lon': 104.6484794, 'tags': {'amenity': 'hospital', 'name': '宜宾市疾病预防控制中心', 'name:en': 'Yibin CDC'}}"
"{'type': 'node', 'id': 11228784139, 'lat': 28.7112671, 'lon': 104.5682282, 'tags': {'amenity': 'pharmacy', 'name': '佳亿康药店'}}"
"{'type': 'node', 'id': 11230566037, 'lat': 28.7108123, 'lon': 104.5718881, 'tags': {'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': '天天康'}}"
"{'type': 'node', 'id': 12514915188, 'lat': 28.8332821, 'lon': 105.7999636, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '合江想建中医医院'}}"
