OSM_Data
"{'type': 'node', 'id': 4713005797, 'lat': 33.7292892, 'lon': 118.6790984, 'tags': {'amenity': 'hospital'}}"
"{'type': 'node', 'id': 4713008468, 'lat': 33.7201517, 'lon': 118.647856, 'tags': {'amenity': 'hospital'}}"
"{'type': 'node', 'id': 7905393654, 'lat': 33.6410541, 'lon': 119.0023337, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'name': '医务室'}}"
"{'type': 'node', 'id': 8957489241, 'lat': 33.8051908, 'lon': 118.5162627, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'name': '金山村卫生室'}}"
"{'type': 'node', 'id': 8971227196, 'lat': 33.8042591, 'lon': 118.5361435, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'name': '胡李村卫生室'}}"
"{'type': 'node', 'id': 9053932257, 'lat': 33.8239176, 'lon': 118.5372298, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'name': '复隆村卫生室'}}"
"{'type': 'node', 'id': 11331248673, 'lat': 33.7089733, 'lon': 118.599455, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '泗阳大兴医院'}}"
"{'type': 'node', 'id': 12058947166, 'lat': 33.5536943, 'lon': 119.1012757, 'tags': {'healthcare': 'birthing_centre', 'name': 'e-BABY星海辰分校'}}"
"{'type': 'node', 'id': 12058959072, 'lat': 33.5541729, 'lon': 119.1009146, 'tags': {'amenity': 'dentist', 'healthcare': 'dentist', 'name': '雅康口腔'}}"
"{'type': 'node', 'id': 12059041123, 'lat': 33.5543213, 'lon': 119.1022139, 'tags': {'healthcare': 'yes', 'name': '淮安生态新城福地路防保所'}}"
"{'type': 'node', 'id': 12503983562, 'lat': 34.4987061, 'lon': 119.046867, 'tags': {'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': '东康连锁药店(康祥药店)'}}"
"{'type': 'node', 'id': 12504108966, 'lat': 34.507732, 'lon': 119.0401986, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'name': '张湾乡后湾村卫生室'}}"
"{'type': 'node', 'id': 12504555051, 'lat': 34.3791334, 'lon': 118.9591394, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'name': '东海县平明瑞凯兴综合门诊部'}}"
"{'type': 'node', 'id': 12507108048, 'lat': 34.4464277, 'lon': 119.1340394, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '海州区新坝卫生院'}}"
