OSM_Data
"{'type': 'node', 'id': 4468059192, 'lat': 34.7546648, 'lon': 113.6387878, 'tags': {'addr:province': '河南省', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': '郑州大学第一附属医院', 'name:en': 'First Affiliated Hospital of Zhengzhou University'}}"
"{'type': 'node', 'id': 5011321993, 'lat': 33.7672697, 'lon': 113.191917, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '平顶山湖滨社区卫生服务中心'}}"
"{'type': 'node', 'id': 5011322000, 'lat': 33.7663668, 'lon': 113.1809452, 'tags': {'amenity': 'hospital', 'name': '湖光社区卫生服务站', 'phone': '+86 375 616 3611'}}"
"{'type': 'node', 'id': 5104356774, 'lat': 33.8566289, 'lon': 113.2170426, 'tags': {'amenity': 'hospital', 'name': '宝丰县第三人民医院'}}"
"{'type': 'node', 'id': 6598494656, 'lat': 34.2241887, 'lon': 113.766381, 'tags': {'addr:housenumber': '52号', 'addr:street': '长社路', 'amenity': 'hospital', 'name': '长葛市人民医院', 'phone': '+86 374 689 9120', 'website': 'http://www.cgsrmyy.cn'}}"
"{'type': 'node', 'id': 7164866764, 'lat': 34.5339427, 'lon': 113.8177907, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '郑州航空港区人民医院', 'name:en': ""Zhengzhou Airport Area People's Hospital""}}"
"{'type': 'node', 'id': 7164866765, 'lat': 34.5339244, 'lon': 113.82484, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '郑州英港医院', 'name:en': 'Zhengzhou Yingkang Hospital'}}"
"{'type': 'node', 'id': 8317542051, 'lat': 34.800334, 'lon': 113.8793563, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '医务所'}}"
"{'type': 'node', 'id': 9027283858, 'lat': 34.5408744, 'lon': 113.3596332, 'tags': {'healthcare': 'physiotherapist', 'name': '新雨池草本祛痘祛斑'}}"
"{'type': 'node', 'id': 9260486299, 'lat': 33.5953863, 'lon': 114.0291359, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '东芝医院'}}"
"{'type': 'node', 'id': 9651334244, 'lat': 33.5461252, 'lon': 114.0422429, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '仁济医院'}}"
"{'type': 'node', 'id': 9651420460, 'lat': 33.5424149, 'lon': 114.0537728, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '开发区疾控中心'}}"
"{'type': 'node', 'id': 10744866585, 'lat': 34.03945, 'lon': 113.8402402, 'tags': {'healthcare': 'yes', 'name': '社区卫生服务站'}}"
"{'type': 'node', 'id': 10744866586, 'lat': 34.0381339, 'lon': 113.8387728, 'tags': {'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': '之仁堂大药房'}}"
"{'type': 'node', 'id': 10744866588, 'lat': 34.038959, 'lon': 113.8387662, 'tags': {'amenity': 'dentist', 'healthcare': 'dentist', 'name': '许昌口腔医院东城第二口腔门诊部'}}"
"{'type': 'node', 'id': 10744866589, 'lat': 34.0397226, 'lon': 113.8387124, 'tags': {'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': '益和堂大药房'}}"
"{'type': 'node', 'id': 12295666918, 'lat': 34.7816021, 'lon': 114.0072399, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '河南省中医药大学第一附属医院（东院区）'}}"
