OSM_Data
"{'type': 'node', 'id': 920881855, 'lat': -25.8754701, 'lon': -50.3815916, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Hospital Doutor Paulo Fortes'}}"
"{'type': 'node', 'id': 2371111343, 'lat': -25.4119054, 'lon': -50.0006522, 'tags': {'amenity': 'hospital', 'name': 'Hospital Madre Tereza de Calcutá'}}"
"{'type': 'node', 'id': 2428487863, 'lat': -25.2148234, 'lon': -50.9768825, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Hospital Santa Casa'}}"
"{'type': 'node', 'id': 2428487866, 'lat': -25.2128811, 'lon': -50.9801288, 'tags': {'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Farmacias Farmassim', 'opening_hours': '24/7'}}"
"{'type': 'node', 'id': 2428487871, 'lat': -25.2139299, 'lon': -50.9733597, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Hospital Sagrado'}}"
"{'type': 'node', 'id': 2428510504, 'lat': -25.2111055, 'lon': -50.9719596, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital'}}"
"{'type': 'node', 'id': 2670811537, 'lat': -25.86825, 'lon': -50.389287, 'tags': {'addr:city': 'São Mateus do Sul', 'addr:country': 'BR', 'addr:state': 'PARANÁ', 'addr:street': 'Rua Ulisses Faria', 'amenity': 'pharmacy', 'name': 'Rodocentro'}}"
"{'type': 'node', 'id': 3124637009, 'lat': -25.7689507, 'lon': -49.7171155, 'tags': {'amenity': 'pharmacy', 'name': 'Farmácia Santa Terezinha'}}"
"{'type': 'node', 'id': 3666436096, 'lat': -25.4658801, 'lon': -50.645323, 'tags': {'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy'}}"
"{'type': 'node', 'id': 3667730827, 'lat': -25.4231809, 'lon': -50.0032373, 'tags': {'amenity': 'pharmacy', 'name': 'Farmácia Conceição'}}"
"{'type': 'node', 'id': 3667731126, 'lat': -25.4220569, 'lon': -50.0022751, 'tags': {'amenity': 'pharmacy', 'name': 'FarmaClin'}}"
"{'type': 'node', 'id': 5000975723, 'lat': -25.4179253, 'lon': -49.9983486, 'tags': {'amenity': 'pharmacy', 'name': 'Farmácia Capraro', 'name:en': 'Capraro Drugstore', 'opening_hours': 'Mo-Fr 08:00-18:00; Sa 08:00-12:00'}}"
"{'type': 'node', 'id': 5000975724, 'lat': -25.4179084, 'lon': -49.9993283, 'tags': {'addr:street': 'Praça Marechal Floriano Peixoto', 'amenity': 'pharmacy', 'drive_through': 'no', 'healthcare': 'pharmacy', 'name': 'Farmácia Rendifarma', 'name:en': 'Rendifarma Drugstore'}}"
"{'type': 'node', 'id': 5363798488, 'lat': -26.1854007, 'lon': -50.3892117, 'tags': {'amenity': 'clinic', 'emergency': 'yes', 'healthcare': 'clinic', 'name': 'Pronto Atendimento Municipal'}}"
"{'type': 'node', 'id': 5364207909, 'lat': -25.2109249, 'lon': -50.984035, 'tags': {'amenity': 'pharmacy', 'healthcare': 'pharmacy'}}"
"{'type': 'node', 'id': 6336687569, 'lat': -26.1772439, 'lon': -50.3914457, 'tags': {'addr:city': 'Canoinhas', 'addr:street': 'Rua Paula Pereira', 'addr:suburb': 'Centro', 'amenity': 'pharmacy', 'drive_through': 'no', 'healthcare': 'pharmacy'}}"
"{'type': 'node', 'id': 6441871586, 'lat': -26.2268263, 'lon': -51.0574947, 'tags': {'addr:street': 'Avenida Paula Freitas', 'amenity': 'doctors', 'healthcare': 'doctor', 'name': 'Posto de Saúde do Salete', 'opening_hours': 'Mo-Fr 08:00-17:00', 'phone': '+55 42 3522-7115'}}"
"{'type': 'node', 'id': 6810332389, 'lat': -26.0987619, 'lon': -49.8110322, 'tags': {'addr:street': 'Rua Doutor José Boiteux', 'amenity': 'clinic', 'healthcare': 'clinic', 'name': 'Caps Casa AZul'}}"
"{'type': 'node', 'id': 7372759824, 'lat': -25.7666796, 'lon': -49.7177174, 'tags': {'addr:city': 'Lapa', 'addr:housenumber': '103', 'addr:postcode': '83750-000', 'addr:street': 'Rua Amintas de Barros', 'addr:suburb': 'Centro', 'amenity': 'pharmacy', 'brand': 'Rede Hiperfarma', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Hiperfarma Lapa'}}"
"{'type': 'node', 'id': 7372780348, 'lat': -25.7681399, 'lon': -49.7195668, 'tags': {'addr:city': 'Lapa', 'addr:housenumber': '1825', 'addr:postcode': '83750-000', 'addr:street': 'Avenida Doutor Manoel Pedro', 'addr:suburb': 'Centro', 'amenity': 'pharmacy', 'brand': 'Rede Hiperfarma', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Hiperfarma Lapa'}}"
"{'type': 'node', 'id': 8626387722, 'lat': -26.2398077, 'lon': -50.8042192, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626387736, 'lat': -26.3866344, 'lon': -50.8795238, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626409972, 'lat': -26.4483071, 'lon': -50.0126851, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626409973, 'lat': -26.3993973, 'lon': -50.1339421, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626409974, 'lat': -26.3980175, 'lon': -50.1620951, 'tags': {'access': 'yes', 'addr:housenumber': '1', 'addr:street': 'Rua Alberto Frederico Filho', 'amenity': 'clinic', 'brand': 'Sistema Único de Saúde', 'brand:short': 'SUS', 'brand:wikidata': 'Q7531056', 'brand:wikipedia': 'pt:Sistema Único de Saúde', 'contact:phone': '+55 47 3653-1018', 'healthcare': 'clinic', 'loc_name': 'Posto de Saúde São Cristóvão', 'name': 'Estratégia de Saúde da Família Ignácio Pazda', 'opening_hours': 'Mo-Fr 08:00-16:30; Sa,Su,PH off', 'operator': 'Prefeitura Municipal de Papanduva', 'operator:type': 'government', 'ref:CNES': '4061888', 'short_name': 'ESF Ignácio Pazda'}}"
"{'type': 'node', 'id': 8626409979, 'lat': -26.4502028, 'lon': -50.0983377, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626409985, 'lat': -26.4122552, 'lon': -50.1391947, 'tags': {'access': 'yes', 'alt_name': 'ESF Central', 'amenity': 'clinic', 'brand': 'Sistema Único de Saúde', 'brand:short': 'SUS', 'brand:wikidata': 'Q7531056', 'brand:wikipedia': 'pt:Sistema Único de Saúde', 'healthcare': 'clinic', 'loc_name': 'Posto de Saúde Central', 'name': 'Unidade Central de Saúde', 'opening_hours': 'Mo-Fr 07:30-16:30; Sa,Su,PH off', 'operator': 'Prefeitura Municipal de Papanduva', 'operator:short': 'SUS', 'operator:type': 'government', 'operator:wikidata': 'Q7531056', 'ref:CNES': '2379155'}}"
"{'type': 'node', 'id': 8626428200, 'lat': -26.3367551, 'lon': -49.9123272, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Hospital Santo Antônio'}}"
"{'type': 'node', 'id': 8626428201, 'lat': -26.3669963, 'lon': -50.3351817, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Hospital São Lucas'}}"
"{'type': 'node', 'id': 8626428202, 'lat': -26.2624235, 'lon': -50.0657537, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626428203, 'lat': -26.2033544, 'lon': -50.4214658, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626428204, 'lat': -26.320698, 'lon': -50.423693, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626428205, 'lat': -26.3480713, 'lon': -50.5356706, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626428206, 'lat': -26.3989411, 'lon': -50.476106, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626428207, 'lat': -26.4349782, 'lon': -50.4531189, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626428208, 'lat': -26.5436833, 'lon': -50.3571522, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626428209, 'lat': -26.5131876, 'lon': -50.3228309, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626428210, 'lat': -26.1948216, 'lon': -50.3694883, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626428211, 'lat': -26.2067363, 'lon': -50.056137, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626428212, 'lat': -26.4605495, 'lon': -50.237341, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626428213, 'lat': -26.4601301, 'lon': -50.2369276, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626428214, 'lat': -26.458259, 'lon': -50.2252478, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626428215, 'lat': -26.3298201, 'lon': -49.9076477, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626428216, 'lat': -26.3151823, 'lon': -49.969555, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626428717, 'lat': -26.4378012, 'lon': -50.3721423, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626428718, 'lat': -26.5055613, 'lon': -50.322897, 'tags': {'amenity': 'clinic'}}"
"{'type': 'node', 'id': 8626428719, 'lat': -26.48672, 'lon': -50.3769576, 'tags': {'amenity': 'clinic'}}"
