Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
مركز الزغير الطبي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,31.8100366,35.2465536
مركز شعفاط الطبي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,31.8098248,35.2461735
El Wekala Medical Centre,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,29.3925571,34.7926172
مستوصف عالم الطب,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,24.6712998,46.7330847
Al Rajhi pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,24.6703394,46.7314325
לאומית רובע ג,Unknown,חנה סנש,אשדוד,Unknown,Unknown,Unknown,clinic,clinic,+972 88 59 0800,Unknown,Unknown,31.7997717,34.6624208
מכבי שירותי בריאות,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,31.8006968,34.6621002
לאומית סיטי,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,31.7883655,34.6416401
מכבי שירותי בריאות,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,31.7945541,34.6389684
קופת חולים מאוחדת,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,31.7944158,34.6388799
אסותא אשדוד,Unknown,שדרות מנחם בגין,אשדוד,Unknown,Unknown,Unknown,clinic,Unknown,+972-8-8546333,https://www.assuta.co.il/category/about_assuta_ashdod,Unknown,31.7841304,34.6527406
صيدلية جونية,Unknown,Al Hashimiyyeen,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.9431446,35.8662881
صيدلية يعقوب,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,31.9539524,35.9112758
קופת חולים כללית,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,31.7671422,34.631755
مستشفى الشامية,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,31.95226,44.581917
مستوصف الهرد,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,31.630252,44.680566
عيادة حاج فلويحي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.930143,46.789559
כללית שתולים,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,31.7734643,34.6838853
Ansari Medical Centre,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,24.4852257,54.3561478
Balsam Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.7868297,35.2307045
المستوصف الوطني,Unknown,King Abdullaziz St,Najran,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,17.5329532,44.21199
مستوصف العطفين,Unknown,Unknown,najran,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,17.5241307,44.2006254
دان,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,21.3612058,39.8353027
دان Daan,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,21.369241,39.83781
Dr. Madleen Nimer Sabobeh Clinic,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,31.9061988,35.2058089
درمانگاه پارسه,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,24/7,29.7972155,52.50687
درمانگاه علی بن ابیطالب(ع),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,29.7912388,52.5152296
pharmacy / صيدلية,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.2567261,39.7898265
Primary Care Center / مستوصف عناية أولية,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.256355,39.7909329
Primary Care Unit / مستوصف رعاية أولية,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3846414,39.8227897
Primary Care Unit / مستوصف الغريف,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.4390289,39.8665521
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,29.5251798,35.0028398
Al Wakra Healthcare Center,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.1732955,51.5953958
Central Veterinary Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,24.2748382,54.6524362
KIMS Qatar Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.1632989,51.5983609
Mequat,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,25.1620776,51.5979603
"Al Ayaan Pharmacy, Wakra",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,25.1632164,51.5982858
בית הכרם,Unknown,הארזים,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,"Tu,Th,Su 07:30-18:30;Mo 07:30-15:00;We 07:30-12:30;Fr 07:30-12:00",31.7805238,35.1874448
"קופ""ח מכבי",Unknown,שרירא שמואל,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,31.966342,34.8235701
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.4552265,44.739824
AL-Sayed Pharmacy,Unknown,Al-Manara,Ramallah,Unknown,Unknown,Unknown,pharmacy,pharmacy,+97222956708,http://www.sayed.ps,Unknown,31.9044883,35.2042453
Grand Pharm 3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,31.9042624,35.2029061
Al Mana Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,27.0938621,49.5687382
مركز اباس الطبي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,24.7588555,46.7350982
وصفات,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,24.7587592,46.7348226
المستشفى الأهلي السعودي,Unknown,شارع العزيزية,مكة,24243,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,21.4099185,39.8687185
مستوصف قضيب البان,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,21.4006061,39.7842685
المستشفى السعودي الالماني عسير,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,18.2812178,42.6693431
National Guard Hospital riyadh,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.423349,39.36249
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.6648079,40.3157891
داروخانه دکتر میرشمسی,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,31.9146124,54.3616165
Super-Pharm,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,http://www.super-pharm.co.il,Unknown,31.8969596,34.8112682
קופת חולים מכבי,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,31.8967833,34.8086616
קופת חולים כללית,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,31.8945139,34.8040137
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.9925909,35.8181699
صيدلية صبّار,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.9925438,35.8138677
پلی‌کلینیک آموزشی درمانی بقائی‌پور,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,31.8240317,54.3761879
صيدلية دروزة,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.9567072,35.8709108
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.9881562,35.8061965
صيدلية الصحة,Unknown,السنابل,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,21.4038433,39.271611
Dr. Ghassan Basheer Alami,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,31.9507382,35.9082073
Al Nahdi,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,21.5592567,39.139939
درمانگاه شبانه روزی کوثر,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,24/7,31.8326398,54.388092
קופת חולים לאומית,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,31.952725,35.1229042
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,26.1464015,50.5778206
Nassear,Unknown,Unknown,Sitra,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,https://www.nasserpharmacy.com/,Unknown,26.1694231,50.6002706
KAL Medical Development Foundation,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,24.69339,46.6785028
קופת חולים כללית,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,31.7287834,34.7427966
Super-Pharm,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,http://www.super-pharm.co.il,Unknown,31.0600587,35.0204183
Unknown,Unknown,Unknown,مدينة عيسى,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,26.1672532,50.5633268
المركز الأولي الصحي في الشعيبة,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Su-Th 08:00-14:00,30.4742806,47.6516962
Alrimawi Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.926443,35.2132639
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,31.2540457,34.7908157
Al Dawaa Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,26.464291,50.0258326
Unknown,Unknown,امام خمینی,yazd,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,31.9079492,54.3778147
داروخانه فرخی,Unknown,فرخی,yazd,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,24/7,31.8874484,54.360797
مجتمع پزشکی بسیجیان,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,24/7,31.8999972,54.3445203
مركز الرعاية الصحية الأولية بالبديع,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.0272505,46.562062
داروخانه دکتر دهقان,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,29.773347,52.7237272
شبکه بهداشت,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,29.7857556,54.3183431
کلینیک مهر,Unknown,بلادیان غربی,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,30.3576883,50.7861473
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,25.674579,51.5022395
درمانگاه شفا,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,30.5601286,49.2022034
Al Wazir Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,22.4023739,39.0817879
المركز الصحي الرسالة,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,31.9855037,45.9173355
Khonani,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,27.0179758,49.6479918
מרכז רפואי,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,31.4213593,34.5994395
Jordan Red Crescent Psychosocial centre,Unknown,Salti al Ebrahimi St,Amman,Unknown,Unknown,Unknown,clinic,Unknown,+96264908588,Unknown,Unknown,31.9698995,35.9576557
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,29.0932923,48.1302219
Medicina,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,24.4521384,54.6040498
Health Plus,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,doctors,doctor,Unknown,Unknown,Unknown,24.4500901,54.6008686
Al Dawa,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,27.0138233,49.6387066
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,24.569978,46.8366069
Super-Pharm,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,http://www.super-pharm.co.il,Unknown,31.7278735,34.7543066
Dina Dispensary,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,26.9944536,49.6469075
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,29.096372,48.1340628
Future Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,"Open 24 hours, except on Friday",31.7048544,35.1945555
صيدلية الشفاء,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.7075648,35.2011004
صيدلية الحياة,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.7070816,35.2013243
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.7061748,35.2018247
Boots Al Muroor Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,24.4338206,54.4397873
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,27.0080701,49.6576851
Al Nadhi Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,26.9914964,49.6519125
درمانگاه صادقیه,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,31.9675941,51.2951265
صيدلية الإمام,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,26.5389835,49.9862715
Dr. Mustafa,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,28.4910529,34.5153555
Pharmacy Apoteke,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,28.4919808,34.5158215
داروخانه شبانه روزی سعادت,Unknown,بولوار امام خمینی,مرودشت,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,24/7,29.8792208,52.8074137
Al Dawa Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,27.0134481,49.6235906
Al Dawa Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,27.0105662,49.6603783
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.8884242,54.3760498
Diving clinic,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hyperbaric_chamber,Unknown,Unknown,Unknown,24.2853029,35.3785817
صيدلية السلسبيل,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.9887302,36.0202786
صيدلبية الاستاذ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.9871995,36.0191962
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.9987458,35.9981641
Al Dawa Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,27.0155638,49.66377
Al Dawa Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,27.0154143,49.6629966
Khonaini Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,27.0179576,49.6479808
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.9005761,54.3296689
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.9075152,54.3253464
Saudi Airlines Medical Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.5556286,39.1271364
Dr. Samir Abbas Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.5538873,39.1242282
Al Mashfa Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.6025772,39.1201183
مستشفي الأمل,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.627808,39.1488723
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,25.0150936,51.567145
مستشفى ماركا العسكري,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,31.9817585,35.9900366
مركز ماركا الصحي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,31.973562,35.9742391
American European Medical Centre,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,24.461243,54.3797405
صيدلية ابن رشد,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,24.4616346,54.3793919
Al Raha Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,24.4896134,54.3699519
مستوصف الدحو,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.1030552,42.6599445
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,24.9912678,46.2090413
Shorta Hodpital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.6090493,37.2174472
בית מרקחת ג'בל מוכבר,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.7504841,35.2420252
Anteka,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,28.5080673,34.5163338
بهداشت,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,28.9025603,51.4628151
شبکه بهداشت و درمان,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,29.7786673,52.7205033
Government Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,29.0352116,48.1220322
Al Badiya Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,29.0806576,48.1385334
Al Amil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,29.0793882,48.1338312
Yasamine Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,29.0855674,48.1292637
Sadaf Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,29.0858299,48.1321686
M&R,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,29.1412825,48.1224478
Qurain Health Center (Specialized),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,centre,Unknown,Unknown,Unknown,29.2336744,48.0652631
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,29.2361074,48.0649629
Advanced University Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,22.2916075,39.1157513
Ghaya Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,22.2853232,39.1119128
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,22.2876482,39.1131821
اداره الطوارئ الطبيه بصبحان,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,centre,Unknown,Unknown,Unknown,29.2341472,48.0078022
Royal Pharmacy,Unknown,شارع 8,Salwa,Unknown,Unknown,Unknown,pharmacy,pharmacy,+965 22210964,https://royalph.com,24/7,29.281801,48.0832865
صيدلية السلام,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,29.3408102,48.0778266
Asnan Clinic,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,dentist,Unknown,Unknown,Unknown,29.3449999,48.0799804
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.7079794,35.199843
KHALID BIN AL WALEED PHARMACY,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,24.4907507,54.3724874
Grand Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.7125582,35.2023216
Salama Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,26.2825132,50.21267
Ihsan Clinic Complex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,31.7069348,35.1997245
صيدلية فاندا,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.7118949,35.1969178
Pharmacy Plus,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.7089072,35.1973879
مستشفى الزبير العام,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.3821975,47.7072786
Pharmazone Tadawi Fahaheel Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,https://pharmazonekw.com/,Unknown,29.0820381,48.1362938
Fida Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.7147752,35.2026015
Taqqah Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,17.0406797,54.4009712
صيدلية مسقط,Unknown,شارع 23 يوليو,صلالة,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,17.0190451,54.1089796
Al Dayaan Health Centre,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.563959,51.4532832
AAW Sabahiya Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,https://aaw.com/business/pharmaceutical/,Unknown,29.1061031,48.106183
DENTIST MOTASEM DOUFISH,Unknown,King Faisal Street,الخليل,Unknown,Unknown,Unknown,hospital,Unknown,0599741864,Unknown,Sa-Th 10:00-22:00,31.5306574,35.0979588
Al Ghuwariyah Primary Health Care Clinic,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,25.8444937,51.2673
خانه بهداشت,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,31.886821,51.8165354
مرکز بهداشتی کهرویه,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,31.7152459,51.8070566
خانه بهداشت,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,31.7158155,51.8073513
خانه بهداشت,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,31.8569163,51.9365101
خانه بهداشت,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,31.8688993,51.9241728
خانه بهداشت,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,31.8915934,51.9300901
خانه بهداشت,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,31.9183328,51.9029606
