Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Pharmacie El Baladia صيدلية البلدية,Unknown,Unknown,Guercif جرسيف,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,34.2247052,-3.3506307
Centro Médico Viamed Santa Ana,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,+34 956652222,https://www.viamedbahiadecadiz.com/centro-medico-santa-ana/,Unknown,36.1531764,-5.4543737
Cruz Roja,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,36.1567269,-5.4567803
Grande Pharmacie du Rif صيدلية الريف الكبرى,Unknown,Boulevard Abdelmoumen Ben Ali,Guercif,35100,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,34.2269062,-3.3446501
Clínica Dental Adeslas,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,36.5051997,-6.27676
Pharmacie Achifa صيدلية الشفاء,Unknown,Unknown,Missour ⵎⵉⵙⵓⵔ ميسور,33250,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.0470097,-3.9941401
Pharmacie El Youssra صيدلية اليسرى,Unknown,Unknown,Missour ⵎⵉⵙⵓⵔ ميسور,33250,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.0471433,-3.9904311
Café Astoria;Pharmacie Missour صيدلية ميسور,Unknown,Unknown,Missour ⵎⵉⵙⵓⵔ ميسور,33250,Unknown,Unknown,cafe;pharmacy,pharmacy,Unknown,Unknown,Unknown,33.0476023,-3.9917931
Carlos André Oliveira Fisioterapeuta,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,physiotherapist,Unknown,Unknown,Unknown,28.1278659,-15.4295983
Clínica Oftalmológica Gran Canaria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,28.1260319,-15.4296844
Clínica del Carmen,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,28.1192125,-15.4278596
"Doctor de Pablos, Nutricionista",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,doctors,doctor,Unknown,Unknown,Unknown,28.1211903,-15.4261759
Eurocanarias Oftalmológica,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,28.1200778,-15.4257594
Farmacia Pilar Franco Quintana,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,28.1267609,-15.4301375
Instituto Médico Salud e Imagen,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,28.1249191,-15.4289259
Instituto Orlando Falcón S.L.P.,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,28.1188792,-15.4269059
Instituto Orlando Falcón S.L.P.,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,28.118913,-15.4269147
Policlínico Vithas Santa Catalina,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,28.1274185,-15.4295295
Serviginobst Ginecología,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,28.1200567,-15.4253678
Pharmacie Bakkali صيدلية البقالي,Unknown,Route Ain Chkef,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535612184,Unknown,Unknown,34.0103035,-5.0057817
Pharmacie La Ville صيدلية المدينة,Unknown,Unknown,Missour ⵎⵉⵙⵓⵔ ميسور,33250,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.0492466,-3.9924677
Pharmacie Sidi Belhaje صيدلية سيدي بلحاج,Unknown,Unknown,Missour,33250,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.0451392,-3.9935341
Pharmacie Florida صيدلية فلوريدا,Unknown,Hay Anass 3,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535604313,Unknown,Unknown,34.0076467,-5.0031474
Pharmacie Mont Fleuri صيدلية الجبل,Unknown,Avenue Karama Zohour 1,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535644006,Unknown,Unknown,34.0152601,-4.9860772
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,27.8007638,-15.7319179
Pharmacie Al Yousr صيدلية اليسر,Unknown,Complexe Salalam rte immouzer,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535609293,Unknown,Unknown,34.012366,-5.0027424
Pharmacie Riad صيدلية رياض,Unknown,Unknown,Midelt ميدلت,54350,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,32.6791565,-4.7295177
CETAL Ortopedia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,28.1194181,-15.4239338
Farmacia Sanromán Rueda,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,28.1198134,-15.4242729
Ignacia Soroa Mendizabal (Ginecóloga),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,doctors,doctor,Unknown,Unknown,Unknown,28.1190596,-15.424633
Santiago Quintero Pérez,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,28.1195619,-15.4247351
Salud y Bienestar Cardona,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,doctors,doctor,Unknown,Unknown,Unknown,28.1183207,-15.4237695
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,31.6167429,-7.9885803
Unknown,Unknown,Calle Ganado,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,36.6000687,-6.2260831
Pharmacie Al Fadila صيدلية الفضيلة,Unknown,Avenue Karama Zohour 1,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535644231,Unknown,Unknown,34.0114188,-4.988769
CareDent,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,28.1337593,-15.4356449
Centro Médico Estético y Láser,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,28.1341248,-15.4358514
"Centtia, Medicia Estética",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,28.1354663,-15.4349603
Clínica Dental Pérez Florido,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,28.1361219,-15.4347199
Diagnóstico Médico Integral,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,28.1355558,-15.4350292
Gabinete de Urología y Andrología,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,28.134371,-15.4360659
"Ginecología Obstetricia, Dra. Yvonne Cabrera",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,doctors,doctor,Unknown,Unknown,Unknown,28.1363105,-15.4349537
Yvonne Cabrera Rodríguez,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,28.1368774,-15.4349358
Avicenne ابن سينا,Unknown,Boulevard de l'Atlantide,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,0522793300,Unknown,24/7,33.5542874,-7.6110661
Farmacia Terraza,Unknown,Calle Bermúdez,Estepona,29680,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,36.4272254,-5.1451771
Pharmacie Ryad صيدلية الرياض,Unknown,Avenue Ibn Khatteb acces bouremana,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535640554,Unknown,Unknown,34.0265672,-4.9935021
Pharmacie Ghizlane صيدلية غزلان,Unknown,RTE DE SEFROULOTISS OUAFAE N 342 FES,Fés,30000,Unknown,Unknown,pharmacy,pharmacy,0535619354,Unknown,Unknown,34.0057403,-4.9687656
Pharmacie l'Entente صيدلية الإتفاق,Unknown,160 LOTTI ERAC HAY WIFAK RTE AIN SMEN,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535604525,Unknown,Unknown,34.0242974,-4.9897763
Pharmacie Route de Sefrou صيدلية طريق صفرو,Unknown,Boulevard Moulay Rachid,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535733306,Unknown,Unknown,34.0212182,-4.9879182
Laboratoires Abouzid D'analyses Medicales,Unknown,Route du parc Fes-Shore,Unknown,Unknown,Unknown,Unknown,Unknown,laboratory,+212 5 35 61 50 12,Unknown,24/7,34.0068788,-4.9664149
Pharmacie Faculté de Médecine صيدلية كلية الطب,Unknown,hay elamal rte de sefrou,Fès فاس,30000,Unknown,Unknown,pharmacy,pharmacy,0535619508,Unknown,Unknown,34.0076423,-4.9652236
Pharmacie Fès Shore صيدلية فاس شور,Unknown,Route du parc Fes-Shore,Fès فاس,30000,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,34.0093643,-4.9616705
Pharmacie Nour El Houda صيدلية نور الهدى,Unknown,BVD Israe,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535617152,Unknown,Unknown,34.0129244,-4.965755
Farmacia Rafael Alés Contreras,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,+34 956 43 70 60,https://farmacia-rafael-ales-contreras.business.site/,"Mo-Sa 09:30-14:00,17:00-21:00; Su 10:00-14:00",36.1862939,-6.0149127
Pharmacie Champs de Courses صيدلية ملعب الخيل,Unknown,champs de Cours,Fès فاس,30000,Unknown,Unknown,pharmacy,pharmacy,0535652338,Unknown,Unknown,34.036918,-5.0152573
Pharmacie Firdaous صيدلية الفردوس,Unknown,Avenue Al Manama Zohour 1,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535640625,Unknown,Unknown,34.0146357,-4.9897963
Pharmacie Taznakt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,30.5753189,-7.2052708
Pharmacie de centre de M'semrir طيدلية مركز امسمرير,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.6977334,-5.8167833
Pharmacie Bismillah صيدلية بسم الله,Unknown,Rue 287,Kénitra,14000,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,34.2645998,-6.5563706
Pharmacie de l'Hôpital Universitaire صيدلية المستشفى الجامعي,Unknown,Al Madina Mounawara,Fès ⴼⴰⵙ فاس,30000,Unknown,Unknown,pharmacy,pharmacy,0535615683,Unknown,Unknown,34.0106557,-4.9657329
Pharmacie Ibn Hazm صيدلية بن حزم,A C0Té FAC DE MEDCINE,Unknown,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535616235,Unknown,Unknown,34.0091231,-4.9695833
Cabinet de Kinésithérapie Et Physiothérapie,Unknown,Av Al Madina Mounawara,Unknown,Unknown,Unknown,Unknown,Unknown,physiotherapist,Unknown,Unknown,Unknown,34.0091918,-4.9651881
Pharmacie Ait Aiaaza صيدلية أيت يعزة,Unknown,Unknown,Ait Iaaza,83200,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,30.5039876,-8.8009205
Pharmacie Tiout صيدلية تيوت,Unknown,Unknown,Ait Iaaza,83200,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,30.503411,-8.7993662
Argoen Medicina Clínica Rehabilitación,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,28.1330522,-15.4374728
Centro Dental,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,28.1347114,-15.4390842
Centro Terapéutico Roberto Puerto Duque,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,28.1356908,-15.4386665
Clínica Dental Odyme,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,28.1335914,-15.4364566
Elena Domínguez Fisioterapia y Osteopatía,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,physiotherapist,Unknown,Unknown,Unknown,28.1341442,-15.4364623
Medicina y Cirugía Estética,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,28.1337292,-15.4374373
Grande Pharmacie الصيدلية الكبرى,Unknown,Unknown,Igherm ⵉⵖⵔⵎ إغرم,83254,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,30.0876655,-8.460678
Pharmacie Yasmine صيدلية ياسمين,Unknown,BVD D'oran mont fleuri 2,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535619643,Unknown,Unknown,34.0102284,-4.9880887
Pharmacie Karim صيدلية كريم,Unknown,Unknown,Boumalne Dadès ⴱⵓⵎⴰⵍⵏ ⴷⴰⴷⵙ بومالن دادس,45150,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,31.3731636,-5.9868781
Hôpital Mariouari et Idoudouhan ⵙⴻⴱⴼⵉⵟⴰⵔ ⴻⵏ ⵢ'ⴷⵓⴷⵓⵃⴻⵏ مستشفى ماريواري وإدودوحن,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,35.3013131,-2.9755224
Pharmacie Ben Cheikh صيدلية ابن الشيخ,haY AL AMAL RTE DE SEFROU,Unknown,Fés,30000,Unknown,Unknown,pharmacy,pharmacy,0535614806,Unknown,Unknown,34.0127576,-4.9700355
Pharmacie Al Wassila صيدلية الوسيلة,LOTISS EL WAFA RTE DE SEFROU FES,200 ROUTE DE SEFROU LOTTI WAFAE FEZ,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535619616,Unknown,Unknown,34.0063267,-4.9737192
Centre de Santé Communal Iznaguen المركز السحي الجماعي إزناكن,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,30.469341,-7.4000672
Marbeclinic,Unknown,Calle de Jacinto Benavente,Marbella,29601,Unknown,Unknown,clinic,clinic,(+34) 951 388 283,Unknown,Unknown,36.5112876,-4.8903495
Farmácia de Santo António,Unknown,Caminho de Santo António,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,32.6637768,-16.9382416
Pharmacie Al Fajr صيدلية الفجر,Unknown,Av Ocean Pacifique Hay Riad,Fès ⴼⴰⵙ فاس,30000,Unknown,Unknown,pharmacy,pharmacy,0535942303,Unknown,Unknown,34.0154938,-4.9630375
Pharmacie La Fontaine صيدلية النافورة,Unknown,Avenue Mohamed V شارع الحسن الثاني,Kénitra,14000,Unknown,Unknown,pharmacy,pharmacy,+2123 537 373 281,Unknown,Unknown,34.2598633,-6.5835675
Pharmacie Beyrout صيدلية بيروت,Unknown,139 av bayrout mont fleuri 1,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535619660,Unknown,Unknown,34.0078871,-4.984039
Pharmacie Lahbabi صيدلية لحبابي,Unknown,BV BAYROUT Résidence Rawd Azhar Mont fleuri,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535608407,Unknown,Unknown,34.0044736,-4.9892319
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,28.379341,-16.6455799
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,28.3837108,-16.6124124
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,28.3799416,-16.5848494
Los Remedios,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,"PH,Mo-Su 08:00-22:00",28.3804891,-16.5833098
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,28.3869206,-16.5847461
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,28.3862457,-16.5884811
Pharmacie Populaire الصيدلية الشعبية,Unknown,Avenue Hassan II شارع الحسن الثاني,Sidi Ifni,85000,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,29.3777729,-10.1747265
Pharmacie le Docteur صيدلية الدكتور,Unknown,Av Anawal Narjis D,Fès ⴼⴰⵙ فاس,30000,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,34.018087,-4.9665089
Avicenne ابن سينا,Unknown,Avenue de Nador,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,0522793300,Unknown,24/7,33.5543506,-7.6109113
Pharmacie Mourchid صيدلية مرشد,Unknown,bvd Attadhia Narjiss,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535733493,Unknown,Unknown,34.0133949,-4.9784725
Pharmacie Complexe Sportif صيدلية المركب الرياضي,Unknown,Av Rahma Narjis,Fès ⴼⴰⵙ فاس,30000,Unknown,Unknown,pharmacy,pharmacy,0535732873,Unknown,Unknown,34.0171017,-4.9699202
Clinique Bournazel,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,33.5761131,-7.5484865
Laboratoire d'analyses médicales Attacharouk,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,33.5732378,-7.5301711
Dr Amor,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,doctors,doctor,Unknown,Unknown,Unknown,33.5731773,-7.5304489
Pharmacie La Santé صيدلية الصحة,Unknown,Unknown,Tarfaya ⵟⴰⵔⴼⴰⵢⴰ طرفاية,70050,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,27.9377888,-12.9234023
María José Martín,Unknown,Calle León y Castillo,Las Palmas de Gran Canaria,35003,Unknown,Unknown,Unknown,psychotherapist,Unknown,Unknown,Unknown,28.1115971,-15.4188944
Pharmacie Lina صيدلية لينة,BVD AL MAJD NARJISS RTE SEFROU,Avenue Al Majd,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535733721,Unknown,Unknown,34.0166758,-4.9745419
Pharmacie Azzouzi صيدلية عزوزي,47 LOTISS WAHDA NARJISS B,Avenue Al Wahda,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535960428,Unknown,Unknown,34.0153241,-4.9795386
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Su 09:00-20:00,28.1020498,-15.7115754
Pharmacie Yousfi صيدلية يوسفي,Unknown,LOT LAZRAK MONT FLEURI 2,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535618619,Unknown,Unknown,34.0057858,-4.9834357
Polyclinique Akid Othmane,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,35.3078892,-1.1404312
Maison du diabétique,Unknown,Unknown,عين تموشنت,46000,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,35.3080878,-1.1403455
Pharmacie Fathi,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.576566,-7.539824
Hôpital Docteur Benzarjeb,Unknown,Unknown,عين تموشنت,46000,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,35.2886316,-1.1287361
Pharmacie Sidi Brahim صيدلية سيدي ابراهيم,Unknown,HAY EL QODS 2 BLOC 13 ERAC SIDI BRAHIM FES,Fès,30035,Unknown,Unknown,pharmacy,pharmacy,0535640222,Unknown,Unknown,34.0201153,-4.9703139
Pharmacie Noureddine صيدلية نور الدين,Unknown,Awint Al Hajaj Bloc A4,Fès ⴼⴰⵙ فاس,30000,Unknown,Unknown,pharmacy,pharmacy,0535731540,Unknown,Unknown,34.0200563,-4.9641712
Pharmacie Bab Doukkala صيدلية باب دكالة,Unknown,Unknown,Essaouira ⵚⵚⵡⵉⵕⴰ الصويرة,44000,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,31.5159071,-9.7652952
El Massira,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,31.5159833,-9.7648725
Farmacia Arafo,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,28.3403901,-16.4180937
Pharmacie du Quartier Industriel صيدلية الحي الصناعي,Unknown,HAY SIDI BRAHIM BLOC 18 N 6 ERAC FES,Fès ⴼⴰⵙ فاس,30000,Unknown,Unknown,pharmacy,pharmacy,0535733194,Unknown,Unknown,34.0222491,-4.9714568
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,alternative,Unknown,Unknown,Unknown,31.5016298,-9.7582848
Chirurgien Dentiste Dr. Harif,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,+212524472074,Unknown,Unknown,31.5009015,-9.7578536
Pharmacie Aswak Assalam صيدلية أسواق السلام,Unknown,Unknown,Tanger ⵜⵉⵏ ⵉⴳⴳⵉ طنجة,90000,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,35.7379607,-5.8736926
Pharmacie Talbi صيدلية طالبي,"10 BD ARRAHMA, NARJISS",Avenue Errahma,Fès ⴼⴰⵙ فاس,30000,Unknown,Unknown,pharmacy,pharmacy,0535733309,Unknown,Unknown,34.0193429,-4.9765996
Pharmacie Al Ikhlasse صيدلية الإخلاص,Unknown,Avenue Koufa Zohour 2,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535617056,Unknown,Unknown,34.0041222,-4.978387
Pharmacie Zohour صيدلية الزهور,Unknown,Zohour 2,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535618477,Unknown,Unknown,34.0044491,-4.9828381
Pharmacie Al Akhawayn صيدلية الأخوين,Unknown,Avenue Ismailia Mont fleuri2,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535614755,Unknown,Unknown,34.0074565,-4.9804051
Pharmacie Hay El Hassani صيدلية حي الحساني,Unknown,HAY EI HASSANI BLOC 4 ERAC SIDI BRAHIM,Fès ⴼⴰⵙ فاس,30000,Unknown,Unknown,pharmacy,pharmacy,0535644098,Unknown,Unknown,34.0209771,-4.9744947
Pharmacie Narjiss صيدلية النرجس,anCIEN L'ERAC SIDI BRAHIM,Unknown,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535643734,Unknown,Unknown,34.0206094,-4.9788651
Pharmacie Ismailia صيدلية الإسماعيلية,Unknown,Avenue Ismailia Lotis Lahlou Zohour 1,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535731441,Unknown,Unknown,34.0109079,-4.9831621
Pharmacie Cotef صيدلية كوطيف,N 12 L'ERAC SIDI BRAHIM,Unknown,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535730473,Unknown,Unknown,34.0227418,-4.9779877
Poste médical,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,30.4176305,-9.6051676
département médico technique centre de diagnostic,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.4729314,-8.8765138
Medipreven,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,36.604438,-5.7994154
Pharmacie Saoussane صيدلية سوسن,Unknown,Avenue Benzert,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,34.002518,-4.9877202
Pharmacie La Famille صيدلية العائلة,Unknown,Avenue Chenguit Zohour 2,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535610133,Unknown,Unknown,34.0050682,-4.9869764
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Mo-Su 08:00-18:00,31.0443415,-7.1323584
Pharmacie Hadjeri B.,Unknown,Boulevard Mohamed Boudiaf,Aïn Témouchent,46000,Unknown,DZ,pharmacy,pharmacy,Unknown,Unknown,"PH,Mo-Su 08:00-22:00",35.3024368,-1.139123
Centre de santé,Unknown,Unknown,عين تموشنت,46000,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,35.2954639,-1.1407311
Unknown,Unknown,Boulevard Didouche Mourad,Ain Temouchent,46000,Unknown,DZ,pharmacy,Unknown,Unknown,Unknown,Unknown,35.2948847,-1.1403915
Pharmacie Karfouf,Unknown,Unknown,Unknown,Unknown,Unknown,DZ,pharmacy,Unknown,Unknown,Unknown,Sa-Th 09:00-19:00,35.2956828,-1.1412735
صيدلية 4659,Unknown,Unknown,عين تموشنت,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,"PH,Mo-Su 09:00-21:00",35.2968013,-1.1408121
Clinique de La Vision de Fes,Unknown,Avenue My Abdellah Route d ' Imouzzer Fès Saiss Lotis Riad Annakhil,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,33.9935097,-4.991849
Pharmacie Hameda Benchekroun صيدلية حميدة بنشقرون,Unknown,llah Route d ' Imouzzer Rue Bab Mansour,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535612050,Unknown,Unknown,34.0086636,-4.993274
Polyclinique Annakhil,Unknown,Avenue My Abdellah Route d ' Imouzzer Fès Saiss,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,0535693704,Unknown,Unknown,33.9950093,-4.9934955
Pharmacie La Suite صيدلية لاسويط,Unknown,85lotiss Riad Nakhil route Immouzzer Fes,Fès,30000,Unknown,Unknown,pharmacy,pharmacy,0535603649,Unknown,Unknown,33.9939304,-4.9905295
Clinique Dar Echiffa Ouslim,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,35.3139654,-1.1427393
Los Callejones,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,36.6772502,-5.4454716
Centro de Salud Doctoral,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,27.8347983,-15.4457946
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,27.8434657,-15.4432103
Unknown,Unknown,Unknown,عين تموشنت,46000,Unknown,DZ,pharmacy,pharmacy,Unknown,Unknown,Unknown,35.2943781,-1.1347259
Cardiologue Dr Sallah,Unknown,Rue Abid Djelloul,AIN TEMOUCHENT,46000,Unknown,Unknown,doctors,doctor,Unknown,Unknown,Unknown,35.2911344,-1.1363597
Dr Hasni Saïd,Unknown,Cité Aïd Hamza,Aïn Témouchent,46000,Unknown,Unknown,doctors,doctor,Unknown,Unknown,Sa-Th 08:00-18:00,35.2876118,-1.1333163
Clinique de psychiatrie El Afifi,Unknown,Cité Aïd Hamza,Aïn Témouchent,46000,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Sa-Th 08:00-18:00,35.2879964,-1.1333453
