Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Kasken apteekki,Unknown,Kaskenkatu,Turku,20700,Unknown,Unknown,pharmacy,pharmacy,+35822311030,https://www.kaskenapteekki.fi/,Mo-Fr 09:00-18:00,60.4452747,22.2749378
Karolina Vårdcentral,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,59.3272445,14.5233918
Ordrup Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,"Mo-Th 09:00-17:30, Fr 09:00-18:00, Sa 09:00-14:00",55.7615023,12.5741767
Naantalin apteekki,Unknown,Luostarinkatu,Naantali,21100,Unknown,FI,pharmacy,pharmacy,0447512720,https://naantalinapteekki.fi/,Unknown,60.4678176,22.0260329
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,59.1252714,11.3889187
Terveystalo Pulssi,Unknown,Humalistonkatu,Turku,20100,Unknown,FI,clinic,clinic,Unknown,Unknown,"Mo-Fr 08:00-22:00; Sa,Su 09:00-22:00",60.452129,22.2574201
Humaliston apteekki,Unknown,Humalistonkatu,Turku,20100,Unknown,FI,pharmacy,pharmacy,+35822336677,https://www.humalistonapteekki.fi/,Mo-Fr 09:00-19:00; Sa 09:00-17:00; Su off,60.4523423,22.2571113
Apoteket,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,+46771450450,Unknown,Unknown,59.3657245,18.1351658
Mehiläinen,Unknown,Kauppiaskatu,Unknown,20100,Unknown,Unknown,clinic,clinic,Unknown,https://www.mehilainen.fi/terveyspalvelut/toimipisteet/30/mehilainen_turku,Mo-Fr 08:00-20:00; Sa-Su 09:00-20:00,60.4529119,22.2663558
Nova apteekki,Unknown,Uudenmaantie,Turku,20700,Unknown,FI,pharmacy,pharmacy,+35824171700,https://www.novaapteekki.fi/,Mo-Fr 08:30-20:30; Sa 08:30-18:00; Su 11:00-16:00,60.4420769,22.2859093
TULE-tietokeskus,Unknown,Humalistonkatu,Turku,20100,Unknown,Unknown,Unknown,physiotherapist,Unknown,https://tule.fi/,Unknown,60.4511284,22.2581702
Wiklundin apteekki,Unknown,Kauppiaskatu,Turku,20100,Unknown,FI,pharmacy,pharmacy,+35822144400,https://www.wiklundinapteekki.fi/,Mo-Fr 09:00-20:00; Sa 10:00-19:00; Su 11:00-18:00,60.4520139,22.2686531
Pyhän Henrikin apteekki,Unknown,Kalevantie,Turku,20520,Unknown,Unknown,pharmacy,pharmacy,+35822752150,https://www.pyhahenrik.fi/,Mo-Fr 09:00-20:00; Sa 09:00-17:00; Su 12:00-18:00,60.4464627,22.3218164
Apoteket,Unknown,Skolgatan,Kalix,952 32,Unknown,Unknown,pharmacy,pharmacy,Unknown,https://www.apoteket.se/apotek/apoteket-manhem-kalix/,Unknown,65.8550504,23.1585635
Lohjan 1. apteekki,Unknown,Laurinkatu,Lohja,08100,Unknown,FI,pharmacy,pharmacy,019 375 0600,https://lohjanykkosapteekki.fi/,Unknown,60.2483061,24.062115
Tammikaivon terveysasema,Unknown,Tammikaivontie,Vaasa,65100,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,63.0982046,21.6469169
Holbæk Sygehus,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,55.7113154,11.716941
Kronans Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 08:00-18:00; Sa 10:00-14:00; Su off,59.515682,17.6431913
Palosaaren apteekki,Unknown,Palosaarentie,Vaasa,65200,Unknown,FI,pharmacy,pharmacy,+35863178923,https://www.palosaarenapteekki.com/,Mo-Fr 09:00-18:00; Sa 10:00-14:00,63.108459,21.5943983
Vaasan vanha apteekki,Unknown,Vaasanpuistikko,Vaasa,65100,Unknown,FI,pharmacy,pharmacy,+35863575300,https://www.vanha-apteekki.fi/,Mo-Fr 09:00-20:00; Sa 10:00-17:00; Su 12:00-16:00,63.0955966,21.6178492
Vaasan keskusapteekki,Unknown,Hovioikeudenpuistikko,Vaasa,65100,Unknown,FI,pharmacy,pharmacy,+35863191100,https://www.apocentral.fi/,Mo-Fr 09:00-20:00; Sa 09:00-17:00; Su 12:00-16:00,63.0964883,21.6147723
Seinäjoen Ykkösapteekki,Unknown,Väinämöinen,Seinäjoki,60120,Unknown,Unknown,pharmacy,pharmacy,+35864125000,https://www.seinajoenykkosapteekki.fi,Mo-Fr 09:00-19:00; Sa 10:00-17:00; Su 12:00-17:00,62.7942122,22.8750376
Sabbatsbergs sjukhus,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,59.3382764,18.047399
Kirkonmäen neuvola,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,childcare,yes,Unknown,Unknown,Unknown,63.8292492,23.1303054
Andersbergs Hälsocentral,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,60.650174,17.1375182
Kokkolan keskusapteekki,Unknown,Prismantie,Kokkola,67700,Unknown,Unknown,pharmacy,pharmacy,+35868234300,https://www.kokkolankeskusapteekki.fi/,Mo-Fr 09:00-20:00; Sa 09:00-18:00; Su 12:00-18:00,63.8317729,23.1252108
Närhälsan Kungssten vårdcentral,Unknown,Knipplagatan,Göteborg,414 74,Unknown,SE,clinic,clinic,+46 31 345 03 60,https://www.narhalsan.se/hitta-mottagning/goteborg/goteborg-vastra/narhalsan-kungssten-barnavardscentral/,Mo-Fr 07:45-17:00,57.6821945,11.9083564
Unknown,Unknown,Storgatan,Järna,153 30,Unknown,SE,pharmacy,Unknown,Unknown,Unknown,Mo-Fr 9:00-18:00; Sa 10:00-13:00; PH off,59.089478,17.5663586
Vitusapotek Årnes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,+47 63908950,Unknown,Unknown,60.12272,11.469124
Sköndals husläkarmottagning,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,59.2553544,18.1151565
Nes legevakt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,doctors,doctor,+47 63 901133,Unknown,Unknown,60.1195581,11.4769662
Apoteket,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,56.6738508,12.858221
Dragsviks hälsostation,Unknown,Raseborgsvägen,Ekenäs,10650,Unknown,Unknown,Unknown,yes,Unknown,Unknown,Unknown,59.9837658,23.4758313
Martin apteekki,Unknown,Kupittaankatu,Turku,20810,Unknown,Unknown,pharmacy,pharmacy,+35822351222,https://www.martinapteekki.fi/,Mo-Fr 09:00-18:00; Sa 10:00-14:00,60.4369983,22.2581168
Kaarinan apteekki,Unknown,Puntarikatu,Kaarina,20780,Unknown,Unknown,pharmacy,pharmacy,+35822738700,https://www.kaarinanapteekki.fi/,Mo-Fr 08:30-19:00; Sa 09:00-15:00,60.4078241,22.3663756
Vasaramäen sivuapteekki,Unknown,Kivikartiontie,Turku,20720,Unknown,Unknown,pharmacy,pharmacy,+35822361337,https://www.pyhahenrik.fi/yhteystiedot,Mo-Fr 10:00-18:00,60.4377473,22.2870542
Råcksta sjukhem,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,59.3630945,17.8947894
Apoteket Kronan,Unknown,Kvarngatan,Kävlinge,244 31,Unknown,SE,pharmacy,pharmacy,Unknown,Unknown,Unknown,55.7904985,13.1127909
Vitusapotek Elgen,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,+47 74121880,Unknown,"Mo-Fr 10:00-20:00, Sa 10:00-18:00",64.0112837,11.4917471
Apoteket,Unknown,Hagagatan,Hemse,Unknown,Unknown,SE,pharmacy,pharmacy,Unknown,https://www.apoteksgruppen.se/apotek/hemse/apoteksgruppen-hemse-hagagatan/,Mo-Fr 08:30-18:00; Sa 09:00-14:00; Su off,57.2387942,18.371294
Tervahovin Apteekki,Unknown,Tehtaankatu,Kokkola,67100,Unknown,Unknown,pharmacy,pharmacy,(06) 831 2262,https://tervahovinapteekki.fi,Unknown,63.8355404,23.111735
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,58.9129642,11.9341915
Kallentorin Apteekki,Unknown,Pitkänsillankatu,Kokkola,67100,Unknown,Unknown,pharmacy,pharmacy,+358 06 8241713,https://www.kallentorinapteekki.fi/fi/,Mo-Fr 09:00-18:00; Jun-Aug 09:00-17:00,63.8369654,23.1414435
Kronans Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,+46771450450,Unknown,Mo-Fr 09:00-17:00,61.8006142,16.5572934
Vakcinācijas kabinets,Unknown,Linezera iela,Rīga,LV-1006,Unknown,LV,Unknown,vaccination_centre,+371 67 014 504,https://aslimnica.lv/maksas-pakalpojumu-cenradis-2/vakcinacijas-pakalpojumu-cenradis/,Unknown,56.9771213,24.1977654
Hälsostation,Unknown,Lappfjärdsvägen,Kristiinankaupunki,64100,Unknown,Unknown,clinic,clinic,+35862218630,https://www.pihlajalinna.fi/toimipisteet/kristiinankaupungin-terveyskeskus,Unknown,62.272903,21.403274
Ingå apotek,Unknown,Ola Westmans allé,Ingå,10210,Unknown,Unknown,pharmacy,pharmacy,+35892211218,https://www.inkoonapteekki.net/,Mo-Fr 09:00-18:00; Sa 09:00-15:00,60.0457753,24.0055814
Ekenäs första apotek,Unknown,Järnvägsgatan,Ekenäs,10600,Unknown,Unknown,pharmacy,pharmacy,019 24 11441,https://ekenas1apotek.fi/fi/,Mo-Fr 09:00-19:00; Sa 09:00-16:00; Su 10:00-14:00,59.9784074,23.4415216
Frelsens Hærs Krisecenter,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,55.6345808,12.4864791
