Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.4957767,36.2348199
Modern Dental Clinic,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,33.4951683,36.2414718
فراس طهاوي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.4968235,36.2398839
مشفى أمية,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,33.5293009,36.2927481
مشفى الطب الجراحي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,33.5206162,36.2987412
مشفى التوفيق,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,33.514981,36.2893728
البرج,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,33.5161203,36.3156502
الصيدلية المركزية,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5209103,36.2966797
صيدلية الإخوة,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5180594,36.316794
صيدلية أمل شمعون,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5178638,36.312603
أمل جناوي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5187767,36.3110812
مركز خلخلة الصحي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,33.0657541,36.5329099
يوسف نونة,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,33.5212457,36.3210361
سارة عيسى,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,33.5204161,36.3208947
دينا ديب,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,33.5238829,36.3219587
صيدلية منير جمال,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,33.5187815,36.3197462
هالة الزهر,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,33.5277493,36.31803
نقولا الزهر,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,33.5224711,36.3218622
عدنان سعيد تيناوي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.525949,36.3213794
صيدلية الوفاء,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,33.5279529,36.3167998
صيدلية: القصاع,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,33.5160132,36.3179031
الرفاه,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5190176,36.3120351
كوثر انطوان,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5179443,36.3143418
صيدلية الراسي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5214629,36.3153927
الزبلطاني,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5159326,36.3189225
المعونة,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5192429,36.3176126
بنك الدم,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,32.6992624,36.5788844
مشفى الحياة,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,33.5242724,36.3011456
مستوصف جديدة عرطوز الطبي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,33.4372989,36.1673167
رزان,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5368831,36.3044764
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,31.9541789,35.8568161
صيدلية 1,Unknown,Unknown,عمان,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,31.9583329,35.8583105
مركز الرحمة الطبي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,33.059235,36.0024051
קופת חולים כללית,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Su-Fr 08:30-20:00,32.7984303,35.6876867
صيدلية المجتهد,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5459901,36.3204989
صيدلية كفاح,Unknown,جادة معاوية بن حُدَيج,دمشق,Unknown,Unknown,Unknown,pharmacy,pharmacy,+963 11 5117706;+963 933391041,Unknown,Unknown,33.5515661,36.3151189
المستشفى الإيطالى,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,31.1865057,35.7019597
صيدلية عرنوس,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5202726,36.2999896
صيدلية نسرين,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5558808,36.3205131
مشفى الكسوة,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,33.3620255,36.2357929
مشفى العين والاذن,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,33.5202591,36.3002739
صيدلية أمل دياب,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5565953,36.3216243
صيدلية القزاز,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.553079,36.3169477
صيدلية عياش,Unknown,شارع القعقاع بن عمرو التميمي,دمشق,Unknown,Unknown,Unknown,pharmacy,pharmacy,+963 944 733 432;+963 11 514 124,Unknown,Unknown,33.5515277,36.3121775
صيدلية لونا حربا,Unknown,شارع الرحمة,دمشق,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5499384,36.3132047
صيدلية المساكن,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.547723,36.319854
صيدلية,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5481433,36.3180569
صيدلية العباس,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5496544,36.3203421
صيدلية ميادة رزق,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5486172,36.3190708
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5465114,36.3153961
صيدلية سمر جمل,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5519166,36.3172093
صيدلية سويد,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5534813,36.3193336
صيدلية طربين,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5551808,36.3261183
صيدلية الصلخدي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5494756,36.3166004
صيدلية الامل,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.548781,36.3149233
صيدلية سامر خلف,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5499361,36.3182339
صيدلية رشا ديب,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5508928,36.3200793
صيدلية قاسيون مول,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5486852,36.3126743
صيدلية محمد أنيس قدور,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5459012,36.3082936
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5464801,36.3189045
فاديا عكه,Unknown,Unknown,دمشق,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.515111,36.2973073
عوض,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5149098,36.2962076
القنوات,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5160413,36.2957034
الحلبي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5157774,36.2953922
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5165291,36.2947516
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5160995,36.2933269
صيدلية زراعية,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,33.4423718,36.1640798
صيدلية ناهد سلوم,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5394798,36.2203409
صيدلية البيرقدار,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,33.5395335,36.2162479
صيدلية سلمى يازرباشي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,+963113210921,Unknown,Unknown,33.5395916,36.2127746
صيدلية ناديا فاخوري,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,33.5418652,36.2137132
مشفى السلام,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,33.4482968,36.2654475
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,33.5425216,36.214298
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,33.5399772,36.2142554
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,33.5404511,36.2188624
صيدلية جمانة سحلول,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,33.5466766,36.2111149
Mohammad,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,31.9427116,35.946046
Abu Qobo',Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,31.9448397,35.9449061
Nidal,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,31.9441114,35.9456598
Jordan University Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,32.0046303,35.8749665
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,31.9979263,35.8729361
مستشفى العيون التخصصي أمي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,+962 (6) 5205555,https://www.ibn-alhaytham-hospital.com/Default.htm,Unknown,31.9975442,35.8723782
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,32.0594043,35.9191398
Pharmacy One (Jubaiha),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,32.0251936,35.8560333
Abu Nuseir Health Center,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,32.0527051,35.8820239
مستشفى يافا,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,33.4940543,36.2388238
أبو غزالة,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,33.5405382,36.2158918
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,33.5465116,36.2138614
مستشفى الجندويل للتوليد,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,31.9577664,35.8453973
صيدلية جونية,Unknown,Al Hashimiyyeen,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.9431446,35.8662881
صيدلية يعقوب,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,31.9539524,35.9112758
مركز البادية الشمالية الشامل,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,32.2662867,36.4556609
مستشفى البادية الشمالية,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,32.2657061,36.4570556
عيادة الدكتور باسل حسين للجراحة التجميلية,Unknown,سوق الصالحية,دمشق,Unknown,Unknown,Unknown,clinic,clinic,+963114432802,Unknown,14:00-20:00,33.5204363,36.291482
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.9925909,35.8181699
صيدلية صبّار,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.9925438,35.8138677
صيدلية دروزة,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.9567072,35.8709108
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.9881562,35.8061965
Dr. Ghassan Basheer Alami,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,31.9507382,35.9082073
קופת חולים כללית,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,32.9573439,35.7403161
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,32.3637328,36.4010711
Jordan Red Crescent Psychosocial centre,Unknown,Salti al Ebrahimi St,Amman,Unknown,Unknown,Unknown,clinic,Unknown,+96264908588,Unknown,Unknown,31.9698995,35.9576557
صيدلية السلسبيل,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.9887302,36.0202786
صيدلبية الاستاذ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.9871995,36.0191962
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.9987458,35.9981641
مستشفى ماركا العسكري,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,31.9817585,35.9900366
مركز ماركا الصحي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,31.973562,35.9742391
"The National Center for Diabetes, Endocrinology and Genetics",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,centre,Unknown,Unknown,Unknown,32.0079077,35.8725731
קופת חולים כללית,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,32.7383882,35.6566127
صيدلية دعاء,Unknown,Jamal Qaitouqah Street,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,31.9539768,35.8405227
Orange Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,31.9727338,35.9106472
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,32.9948273,35.6891632
مستوصف اشرفية الوادي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,33.5880358,36.1958911
مركز الامل الطبي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,33.5772677,36.1928194
الدكتور عبدالله محمد حمدان,Unknown,Unamed Road,Amman,Unknown,Unknown,Unknown,doctors,doctor,Unknown,Unknown,Unknown,31.8989324,35.8581403
Farmacity,Unknown,Unknown,amman,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.9803959,35.8373368
مشفى الأمير فيصل,Unknown,Unknown,الرصيفة,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,32.030467,36.0462536
Pharmacy One Al Zarqa,Unknown,Amman - Zarqa Autostrad,Al Zarqa,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,32.0477868,36.0918038
الإيثار,Unknown,الزواهرة,الزرقاء,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,32.0668911,36.0669484
المركز الصحي,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,32.3377432,36.2465446
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,32.0630412,36.0782562
صيدلية بالي,Unknown,Amman - Zarqa Highway,الزرقاء,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,32.0550589,36.0944639
Pharmacy 1,Unknown,دوار معصوم,الزرقاء,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,32.0785339,36.0736872
Unknown,Unknown,شارع الشهيد وصفي التل,Amman,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,31.9841442,35.8889667
גולן פארם,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,+972 4 696 2578,Unknown,Unknown,32.9947244,35.6893868
Katzrin Hyper Pharm,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,32.9949169,35.6898582
Unknown,Unknown,باب الواد,الزرقاء,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,32.0626925,36.0876278
Unknown,Unknown,بهاء الدين عبد الله,الزرقاء,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,32.0599602,36.0759629
Unknown,Unknown,بهاء الدين عبد الله,الزرقاء,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,32.0599079,36.0760809
مستشفى الحكمة,Unknown,Unknown,الزرقاء,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,32.0538247,36.0937621
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,32.0346428,36.0912274
عيادة الدكتور معين فضة,Unknown,شارع الكلية العلمية الإسلامية,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,31.9535854,35.9110142
Unknown,Unknown,الملك حسين ( شارع السعادة ),الزرقاء,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,32.0628225,36.0939884
عيادة الدكتور انطون الحلاق,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,doctors,doctor,+9634410100,Unknown,Unknown,33.5188588,36.3116543
Al Amal Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,31.9734169,35.9109564
Baby Cord,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,31.7476469,35.9406671
