Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,35.0153273,25.6909849
Akin Polikliniği,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,37.0088963,27.2638367
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,35.5082062,27.2157389
Amiral Eczanesi,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,+90 252 382 8081,Unknown,Unknown,37.0087731,27.2634564
Değer Eczanesi,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,+90 252 382 8815,Unknown,Unknown,37.0073154,27.2587239
Bodrum Amerikan Hastanesi,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,37.0399394,27.4289622
Αγροτικό ιατρείο Λιβαδίων,Unknown,Unknown,Λιβάδια,85002,Unknown,Unknown,doctors,doctor,+302246044219,Unknown,Unknown,36.4141905,27.3863951
Πολυδύναμο ιατρείο Τήλου,Unknown,Unknown,Μεγάλο Χωριό,85002,Unknown,Unknown,clinic,clinic,+30 2246044210,Unknown,Unknown,36.454629,27.3459761
Χελβατζόγλου-Βαρδαλή Ξένη,Unknown,Οδός Μιχ. Καραολή,Θεσσαλονίκη;Δήμος Συκεών,Unknown,Unknown,GR,pharmacy,pharmacy,+30-2310-610741,Unknown,Unknown,40.6467525,22.9491462
Ιατρείο ΠΙΚΠΑ Δήμου Συκεών,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,centre,Unknown,Unknown,Unknown,40.6460822,22.9481505
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,24/7,39.6226306,20.8485888
Φαρμακείο Καμπάνης,Unknown,Οδός Παυλούδη Παύλου,Άγιος Νικόλαος,63078,Unknown,GR,pharmacy,pharmacy,+302375031434,Unknown,Unknown,40.2488497,23.6986844
Φαρμακείο Χολογγούνης,Unknown,Οδός Παυλούδη Παύλου,Άγιος Νικόλαος,63078,Unknown,Unknown,pharmacy,pharmacy,+302375031786,Unknown,Unknown,40.2491449,23.6986695
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,35.4865004,23.6877894
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,35.4909288,23.6648595
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,35.4936146,23.653955
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,38.830845,20.7036692
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,35.2322037,23.6831359
Pharmacy Damorakis Eftihis,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,35.230732,23.6823741
Nikelli Anna,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,39.0814968,26.1844642
Unknown,Unknown,Ελευθερίου Βενιζέλου,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,40.6477209,22.9507527
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,39.080079,26.1823682
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,39.0797525,26.1819047
