Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Dr. K. C Singhal Hospital and Research Centre,"Kwarsi, Ramghat Road",Unknown,Unknown,202001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,27.912117,78.1116611
Sunrise Diagnostics and Maternity Care Centre,"Opposite Deen Dayal Hospital, Quarsi , Ramghat Road",Unknown,Unknown,202001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,27.9046217,78.1020755
Varun Trauma and Burn Center Pvt Ltd,"Qwarsi Chauraha,Ramghat Road,Near Deen Dayal Upadhyay Hospital",Unknown,Unknown,202001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,27.9056943,78.1018737
Mithraj Maternity Hospital,"Ramghat Rd, Near Sports Stadium",Unknown,Unknown,202001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,27.903422,78.1011442
CHC Jawan,Unknown,Unknown,Unknown,Unknown,Uttar Pradesh,Unknown,Unknown,centre,Unknown,Unknown,Unknown,27.9890286,78.1010677
PHC Harduaganj,Unknown,Unknown,Unknown,Unknown,Uttar Pradesh,Unknown,Unknown,centre,Unknown,Unknown,Unknown,27.9487627,78.1580579
Lifeline Hospital,"Raja Nagar, Gokuleshpuram Colony, Aligarh",Unknown,Unknown,202001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,27.9085624,78.1011736
Geetanjali Hospital Multispeciality & Trauma Centre,"Opposiste Diesel Pump, Shankar Vihar Colony, Quarsi, Aligarh",Unknown,Unknown,202001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,27.909846,78.108527
Yashomati Hospital,"Ramghat Road, Green Park Colony, Gokuleshpuram Colony, Aligarh",Unknown,Unknown,202002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,27.9136416,78.1123486
Maa Bhagwati Hospital,"Sukhravali, Aligarh",Unknown,Unknown,202002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,27.9094687,78.1125039
Sakshi Hospital,"Ramghat Road, Sai Vihar, Talaspur Kalan",Unknown,Unknown,202001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,27.9234255,78.1233124
Braunwald Hospitals Private Limited,Ramghat Road,Unknown,Unknown,202125,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,27.9553023,78.1652552
Kamakhya Hospital,"Shankar Vihar Colony, Quarsi, Aligarh",Unknown,Unknown,202001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,27.9113485,78.110466
City Hospital,"Vijay Complex Market, Ramghat Road, Next To Mithraj Hospital, Aligarh",Unknown,Unknown,202001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,27.9038301,78.1008692
Umang Multispeciality Hospital,"Near Pac, Ramghat Road, Aligarh",Unknown,Unknown,202001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,27.91804,78.1179823
"Pari Hospital, Saroj Nagar","Saroj Nagar, Etah Chungi, Aligarh",Unknown,Unknown,202001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,27.9115594,78.100836
Swami Vivekanand Prakritik Yog Chikitsa,Harduaganj,Unknown,Unknown,202125,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,27.9433717,78.1569667
"SubCentre, Sikandarpur Machua",Sikandarpur Machua,Unknown,Unknown,202125,Uttar Pradesh,Unknown,Unknown,centre,Unknown,Unknown,Unknown,27.9145487,78.1894472
"SubCentre, Gwalra",Gwalra,Unknown,Unknown,202125,Uttar Pradesh,Unknown,Unknown,centre,Unknown,Unknown,Unknown,27.9760911,78.1969701
CHAUHAN MEDICAL STORE,Unknown,Kasimpur Road,Aligarh,202125,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Su 07:00-21:00,27.9795773,78.1959036
