Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,8.9066297,76.6360535
ns clinic,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,8.9065131,76.6358839
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,8.9047999,76.6235098
Kochumattayil Clinic,Unknown,Kandramkani,Munrothuruthu,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,8.9998822,76.6138376
Devans Hospital,Keralapuram,Unknown,Unknown,691014,Kerala,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,8.9404026,76.6576678
Assisi Atonement Hospital,"Perumpuzha P.O ,Kundara",Unknown,Unknown,691504,Kerala,Unknown,hospital,hospital,Unknown,Unknown,Unknown,8.9406076,76.6812984
Shifa hospital,Unknown,Moonamkutty,Kollam,691015,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,8.9120058,76.6285142
"Primary Health Centre, Munroe Island",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,8.9983314,76.615777
Preethi Hospital,Unknown,Kundara - Kottiyam Road,kollam,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,8.9001053,76.6827426
Kripa Dental Clinic,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,8.9333507,76.6036793
"Primary Health Centre , Kilikolloor",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,8.9093689,76.6198662
Primary Health Centre Thrikkovilvattom,Unknown,Unknown,Unknown,691576,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,8.9065245,76.6847496
"Sarovaram Ayurvedic Health Center, Ashtamudi",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,alternative,Unknown,Unknown,Unknown,8.9564652,76.6014911
Captains Mathew,Unknown,Mulavana,Kollam,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,8.9871646,76.6786832
kayalvaram ayurvedhic hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,alternative,Unknown,Unknown,Unknown,8.9504127,76.6227758
Gemini Medicals,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,8.9701861,76.6935709
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,doctors,doctor,Unknown,Unknown,Unknown,8.9138779,76.6325819
"ECHS Polyclinic, Kundara,Kollam",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,8.9659474,76.671143
SSR Hospital,Unknown,Unknown,Keralapuram,691014,Unknown,Unknown,hospital,hospital,+914742547633,Unknown,Unknown,8.9397616,76.6563009
dr.kk.jhone homeopathic clinic,Unknown,MULAVANA KAITHACODE ROAD,KOLLAM,Unknown,Unknown,Unknown,doctors,doctor,Unknown,Unknown,Unknown,8.9966247,76.6796307
dr.n surendran pillai's consultancy,Kundara,Unknown,Unknown,691501,Kerala,Unknown,doctors,doctor,Unknown,Unknown,Unknown,8.9628843,76.6847114
Al shifa Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,8.9330648,76.6483849
Thara Clinic,Mangad,Unknown,Unknown,691019,Kerala,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,8.9017783,76.6174065
"Kottakkal Aryavaid Hospital, Anchalummoodu",Anchalummood,Unknown,Unknown,691601,Kerala,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,8.932689,76.6043344
Dr. Kumar Clinic,"Priyadarshini Nagar, Kadapakkada",Unknown,Unknown,691019,Kerala,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,8.9022245,76.6130886
ESI Hospital,"Kollam-Tirumangalam Road, Kundara, Keralapuram",Unknown,Unknown,691501,Kerala,Unknown,hospital,hospital,Unknown,Unknown,Unknown,8.9498261,76.6637029
Kayalvaram Ayurvedhic Hospital,"Chemmakkad - Ikkarazhikathu Road, Perumon Road",Unknown,Unknown,691601,Kerala,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,8.9500595,76.6224072
Relief Dental Clinic,"Kottiyam - Kundara Road, Kundara",Unknown,Unknown,691501,Kerala,Unknown,dentist,dentist,Unknown,Unknown,Unknown,8.9600744,76.6820892
Eyeline Eye Care Centre,"Elampallor, Mukkada, Kundara",Unknown,Unknown,691501,Kerala,Unknown,clinic,clinic,Unknown,Unknown,Mo-Sa 09:00-19:00,8.9598927,76.6786271
VK Dental Clinic,"Kollam-Tirumangalam Road, Nedumonkavu, Kundara",mukkada,Kundara,691503,Kerala,Unknown,dentist,dentist,Unknown,Unknown,Unknown,8.9602074,76.6792822
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,optometrist,Unknown,Unknown,Unknown,8.922016,76.6341742
Government Ayurveda Dispensary Kottamkara,Unknown,Unknown,kottamkara,Unknown,Unknown,Unknown,Unknown,alternative,+91-4742710222,Unknown,Unknown,8.9235732,76.6475481
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,laboratory,Unknown,Unknown,Unknown,8.9149378,76.6800758
Shalom Dental Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,8.9586604,76.6755549
Ayurvedic Dispensary,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,8.9825887,76.6711725
Rehana Homeo Clinic,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,doctor,Unknown,Unknown,Unknown,8.9570484,76.6732562
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,8.9385906,76.6806256
Sivaganga Ayurveda Spine Clinic,Unknown,"Kollam - Thirumangalam Rd, Karicode, Peroor,",Kollam,691005,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,8.9231309,76.6354781
Shanthi Nursing Home,Unknown,Cherumood,Unknown,Unknown,Unknown,Unknown,Unknown,yes,Unknown,Unknown,Unknown,8.9488497,76.6474877
Agasthya Ayurveda and panchakarma,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,8.9579043,76.6170833
Sarath Medicals,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,8.9246535,76.6186557
BUDS Rehabilitation Centre,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,rehabilitation,Unknown,Unknown,Unknown,8.9510594,76.6508195
Appoys Nursing Home,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,8.916739,76.6798728
Karthika Hospital Vellimon,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,8.9598525,76.6426384
Sreekrishna mamgalam ayurvadic hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,8.9473361,76.6430443
LMSBBH Kundara,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,8.9113517,76.6394404
Jagans Clinic,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,8.9336046,76.6580463
Government Homeo Dispensary Chandanathope,Unknown,Chandanathope,Kottamkara,691014,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,8.9300238,76.6444999
Dr.Sangeetha Clinic,Unknown,Chandanathope,Kottamkara,691004,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,8.9271248,76.6408684
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Mo-Sa 09:30-19:00,8.9578078,76.6735551
NHM Primary Health Centre,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,alternative,Unknown,Unknown,Unknown,8.9385659,76.6807262
"Primary Health Cenre, Ezhukonepavithreswaram",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,8.9993509,76.6907538
Palcheril P K Varghese Memorial Ayurveda Clinic,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,8.954753,76.6116134
"Urban Primary Health Centre, Uliyakovil",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,8.9013434,76.6040499
Alshifa Hospital Chandanathope,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,8.92956,76.6403268
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,8.9520184,76.6530294
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,yes,Unknown,Unknown,Unknown,8.9511957,76.6516681
Sixth Sense Ayurveda Panchakarma Centre,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,alternative,Unknown,Unknown,Unknown,8.9566275,76.6495598
