Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Government Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.7289287,77.8253132
Gunam Super Speciality Hospital,"No.120/2-B2, Opp.To Gh.Hosur, Urban, Denkanikotta,Road,Opp.To Gh.Hosur",Unknown,Unknown,635109,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.7295695,77.8246469
"Meera Nursing Home, Krishnagiri",M G Road M G Road Hosur,Unknown,Unknown,635109,Tamil Nadu,Unknown,clinic,clinic,Unknown,Unknown,Unknown,12.7326185,77.8292795
Santhi Hospital & Santhi Jananam Fertility Centre Hosur,Opp. Lal-Sipcot.Hosur,Unknown,Unknown,635109,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.7488623,77.8058879
Narayana Hrudayalaya Superspecialty Clinic,"Plot No- 8, 9 Opposite Traffic Police Station, New Banglore, Bye Pass Road, Hosur",Unknown,Unknown,635109,Tamil Nadu,Unknown,clinic,clinic,Unknown,Unknown,Unknown,12.7264081,77.8242952
Surya Multispeciality Hospitals Ind Pvt Ltd,"No.12/1, Tank Street, Hosur. 635109., Urban",Unknown,Unknown,635109,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.7329337,77.8259093
Velnath Maternity Home,"#76-S, Old Bangalore Road",Unknown,Unknown,635109,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.7353452,77.8261929
"Dr Agarwals Eye Hospital Ltd, Hosur","No 72/3, Rs Towers Bangalore Main Road Hosur",Unknown,Unknown,635109,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.7405888,77.8205797
Thangam Nursing Home,"91, Hig Atc Hudco, Hosur",Unknown,Unknown,635109,Tamil Nadu,Unknown,clinic,clinic,Unknown,Unknown,Unknown,12.7359712,77.8181389
"Lakshmi Hospital, Krishnagiri","27, Tank Street Hosur Hosur",Unknown,Unknown,635109,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.7328212,77.8254358
"Vijay Hospital, Krishnagiri",76 R Old Bangalore Road Hosur,Unknown,Unknown,635109,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.7350679,77.825517
Uma Kumar Hospital,"Towards Durga ,Bangalore Road, Hosur.Near Bus Stand, Near Bus Stand, Urban",Unknown,Unknown,635109,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.7362537,77.8243053
Amma Hospital,"Bagalur Road,Opposite Maharishi Bala Vidya Mandir",Unknown,Unknown,635109,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.7393554,77.8326981
Muthuali PHC,"Near Anganwadi Centre, Muthali",Unknown,Unknown,635109,Tamil Nadu,Unknown,Unknown,centre,Unknown,Unknown,Unknown,12.7604933,77.899998
Janani Hospital,"No. 1/ 24-A, Bangalore Main Road, National Highway 44, Mookandapalli",Unknown,Unknown,635126,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.7520976,77.8031203
Begapalli PHC,Begapalli,Unknown,Unknown,635126,Tamil Nadu,Unknown,Unknown,centre,Unknown,Unknown,Unknown,12.7919361,77.8055356
BMS Multi-speciality Hospital,"Door No.302, Near National Petrol Bunk, Sipcot, Hosur",Unknown,Unknown,635126,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.7483681,77.8063928
Krishna Medical Centre,"Near -St Joseph Primary School,Dharga Phase -I, Hosur, Urban, Near -St Joseph Primary School,Dharga Phase -I",Unknown,Unknown,635109,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.74089,77.825359
"Uphc, Hosur, Mookkandapalli","Hosur@Mookkandapalli-Uphc, Urban, Mookkandapalli",Unknown,Unknown,635126,Tamil Nadu,Unknown,Unknown,centre,Unknown,Unknown,Unknown,12.74948,77.803599
"Government Hospital, Hosur","Government Hospital,Hosur, Hosur, Denkanikottai Road",Unknown,Unknown,635109,Tamil Nadu,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,12.79191,77.805507
Lakshmi Hospital,"Tank Street, Hosur",Unknown,Unknown,635109,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.7327982,77.8255221
Andal Private Nursing Home,"16 A, Tank Street, Hosur",Unknown,Unknown,635109,Tamil Nadu,Unknown,clinic,clinic,Unknown,Unknown,Unknown,12.7322005,77.8253198
S.B.S Hospital,"No.13/ 80., Tank Street, Urban, Tank Street, Hosur. 635109.",Unknown,Unknown,635109,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.7338924,77.8259338
Sri Venkat Sai Private Hospital,"Thally Road, Hosur, Urban",Unknown,Unknown,635109,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.7327925,77.8185057
Thangam Private Nursing Home,"No.91., Hosur, Urban, Hig-Astc Hutco,Hosur",Unknown,Unknown,635109,Tamil Nadu,Unknown,clinic,clinic,Unknown,Unknown,Unknown,12.737023,77.8185638
H2 Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,12.7301802,77.8401037
Lions Eye Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.7264366,77.8576503
Jaisheka Medical,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,12.7116723,77.890613
துளசி பார்மசி,Unknown,Dabaspete - Hosur Highway,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Mo-Su 09:00-20:00,12.7457796,77.8339248
