Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
S. Waryam Singh Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,31.6333898,74.8765817
Beri Maternity Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,31.6325186,74.8491806
"Uppal Nursing Home, Amritsar","New Partap Nagar, Pratap Nagar, Amritsar",Unknown,Amritsar,143001,Punjab,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,31.6192481,74.8999807
Neelkanth Hospital,"Near Spring Dale School, Bypass, Fathegarh Churian Road",Unknown,Unknown,143001,Punjab,Unknown,hospital,Unknown,+91-7087328124; +91-9876467144,http://neelkanthhospitalasr.in/,Unknown,31.6727525,74.8772517
Pb. Government Dental College & Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,31.6393872,74.8838055
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,31.6297185,74.8759386
Khanna  Anil Dr.,Unknown,Majitha Road,Amritsar,100341,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,31.6437698,74.8834997
Dr. Karam Singh Memorial Orthopaedic Hospital and Research Centre,"16-A,Doctor's Avenue(Near Ghalamala Chowk),Circular Road",Unknown,Unknown,143001,Punjab,Unknown,hospital,Unknown,Unknown,https://www.drkaramsinghmemorialhospital.com/,Unknown,31.6478675,74.8835284
Beams Hospital Pvt.Ltd.,"29B, Race Course Road",Unknown,Unknown,140001,Punjab,Unknown,hospital,Unknown,Unknown,http://www.beamshospitals.com/amritsar.htm,Unknown,31.6512351,74.8746964
Sukh Sagar Hospital and Laproscopy Center,"5,MaqboolRoad,Near Anand Avenue",Unknown,Unknown,143001,Punjab,Unknown,hospital,Unknown,9878809457,Unknown,Unknown,31.6505388,74.8696066
Emc Super Speciality Hospital Pvt Ltd,"Backside Income Tax office, Green Avenue",Unknown,Unknown,143001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,31.6435339,74.8665775
Beri Maternity Centre,"Beri Maternity Hospital, G.T. Road, Putlighar",Unknown,Unknown,143001,Punjab,Unknown,hospital,Unknown,"+91-8427433600, 8288040291, 92, 93, 8360279024",https://berihospital.com/,Unknown,31.6325754,74.8437419
Om Prakash Eye Institute,"65 A.B.R.S.Nagar, Ludhiana",Unknown,Unknown,143001,Punjab,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,31.6418508,74.8749942
"Lifeline Medicare Services, Amritsar",Majhita Road,Unknown,Unknown,143001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,31.6432874,74.8838641
Nirmaljot Eye Hospital,"35/13,Near GOvt Girls School,Mall Road",Unknown,Unknown,143001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,31.6420039,74.8714384
Dahliwal Hospital,"3-Batala Road, Amritsar",Unknown,Unknown,143001,Punjab,Unknown,hospital,Unknown,"+91-9915237766, 9417065522",http://www.dhaliwalhospital.in/,Unknown,31.6386405,74.8858591
"Kalra Hospital, Amritsar","13, Sultanwind Rd",Unknown,Unknown,143002,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,31.6175881,74.8866634
"Mahajan Hospital, Amritsar",Inside Gate Khazana,Unknown,Unknown,143001,Punjab,Unknown,hospital,Unknown,"0183 2521890, +91 99145 60355 +91 99141 55800, +91 98556 14339",http://www.mhhospitalasr.com/,Unknown,31.6170867,74.863311
S. Mehar Singh Hospital,"Sultanwind Road, Opp. Old Octroi",Unknown,Unknown,143006,Punjab,Unknown,hospital,Unknown,0183-2491516 ; 99155-69103,https://meharsinghhospital.com/,Unknown,31.6111591,74.8950429
"Vasan Eye Care Hospital, Sherpur Chowk","1&2 Floors of Surya Tower, Plot no 18 K, Kartar Singh Sarabha Nagar, Opp. Punjab Agricultural University, Gate No. 1, Ferozepur Road",Unknown,Unknown,141002,Punjab,Unknown,hospital,hospital,0161 - 3989000,http://www.vasaneye.in/network.asp,Unknown,31.6429514,74.8640967
