Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Heart Clinic,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.3179409,78.0500178
General Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.319395,78.0503182
CMI,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.3121892,78.0474883
Ashirwad Hospital,No. 1 Ashirwad Enclave Ballupur,Unknown,Unknown,248001,Uttarakhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.3328985,78.0086156
Astha Hospital,2/1 Ballupur Chowk,Unknown,Unknown,248001,Uttarakhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.3329685,78.0101122
Medi Shoppe,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,30.3388135,78.0197936
Madhu,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,30.3337669,78.0265528
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,30.333628,78.0267674
Synergy Hospital;Synergy Institute Of Medical Science,Ballupur -Cancal Road,Shaheed Kashmirasingh Road,dehradun,248001,Uttarakhand,Unknown,hospital,hospital,Unknown,Unknown,Unknown,30.3380984,78.013544
Government Doon Hospital,Near Mkp Inter College,Unknown,Unknown,248001,Uttarakhand,Unknown,hospital,Unknown,Unknown,Unknown,Mo-Sa,30.3196005,78.0422984
wedding by fourth munky,Unknown,Meedo Arcade Adjacent to Pine Hall School,Dehradun,248001,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.3184253,78.0424823
Dr. Lal Path Labs,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,laboratory,Unknown,Unknown,Unknown,30.359666,78.071224
SRL Pathology Lab and Diagnostic Center,Unknown,"Convent Rd, Race Course",Dehradun,248001,Unknown,Unknown,Unknown,centre,Unknown,Unknown,Unknown,30.3204094,78.0463782
Deen Dayal Upadhyay hospital,Kharjan Road,Unknown,Unknown,248001,Uttarakhand,Unknown,hospital,hospital,Unknown,Unknown,Unknown,30.3207776,78.0576667
Shri Mahant Indiresh Hospital,Patel Nagar,Unknown,Unknown,248001,Uttarakhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.304785,78.0209032
Aadya heart care centre,"35/1, Ec Road",Unknown,Unknown,248001,Uttarakhand,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,30.3189236,78.0506355
Drishti Eye Institute,"No. 9B, Astley Hall Dehradun & 58 Chakrata Road,Opposite Doon School",Unknown,Unknown,248001,Uttarakhand,Unknown,clinic,clinic,Unknown,Unknown,Unknown,30.327541,78.0479398
"Param Hospital, Dehradun","20 , Balbir Road",Unknown,Unknown,248001,Uttarakhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.3068298,78.0540472
CGHS Dispensary,"Navyug Enclave,Indirapuram, Milan Vihar, Phase II,G.M.S.Road",Unknown,Unknown,248001,Uttarakhand,Unknown,clinic,centre,Unknown,Unknown,Unknown,30.3108936,78.0121377
Yash Respiratory and Medical Disease Centre,"22, Curzun ( Nehru Road) Near Convent School Avas Vikas Bhawan",Unknown,Unknown,248001,Uttarakhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.3163536,78.054412
"Vishal Eye Hospital, Dehradun","Street No-1,Rajender Nagar",Unknown,Unknown,248001,Uttarakhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.3363706,78.0223811
Vardaan Children Hospital,"10,Ballupur Road",Unknown,Unknown,248001,Uttarakhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.3338774,78.0235478
Meher Hospital (Vaish Nursing Home),"#42, Sewak Ashram Road",Unknown,Unknown,248001,Uttarakhand,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,30.3350581,78.0601707
Uttranchal Ayurvedic Hospital,"196, Rajpur Road",Unknown,Unknown,248001,Uttarakhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.382057,78.0886424
Chaurasia Nursing Home,"31/2-1, East Canal Road",Unknown,Unknown,248001,Uttarakhand,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,30.318361,78.0527356
