Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
ECHS Polyclinic,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,23.8002444,86.4313187
"Health Care Centre, Dhanbad","Saraidhela , Main Road",Unknown,Unknown,826001,Jharkhand,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,23.8119403,86.4583911
Geetasri Clinic,"Luby Road, Circular Road, Ground",Unknown,Unknown,826003,Jharkhand,Unknown,clinic,clinic,Unknown,Unknown,Unknown,23.8030263,86.4356687
Patliputra Medical College and Hospital,"Patliputra Medical College, BCCL Township",Unknown,Unknown,825301,Jharkhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,23.8084165,86.4623219
Asarfi Hospital Pvt Ltd,"Baramuri, Bishnupur Polytechnic",Unknown,Unknown,828130,Jharkhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,23.8211249,86.4142352
Raj Priya Clinic,Manoram Nagar Luby Circular Road,Unknown,Unknown,828205,Jharkhand,Unknown,clinic,clinic,Unknown,Unknown,Unknown,23.8019059,86.4338563
Nav Jeevan Clinic,"Bekar Bandh, , Near Lake",Unknown,Unknown,828205,Jharkhand,Unknown,clinic,clinic,Unknown,Unknown,Unknown,23.800212,86.4272486
Asian Dwarkadas Jalan Super Speciality Hospital,"Near City Centre, Hirak Road,Bartand",Unknown,Unknown,826001,Jharkhand,Unknown,hospital,Unknown,Unknown,asiandhanbad.com,Unknown,23.8058251,86.4311063
Upahar Clinic,"Kasturba Nagar, L.C. Road, Hirapur",Unknown,Unknown,826001,Jharkhand,Unknown,clinic,clinic,Unknown,Unknown,Unknown,23.8008274,86.4348494
Pragati Medical and Research Centre,"Main Road, Saraidhela",Unknown,Unknown,826001,Jharkhand,Unknown,clinic,clinic,Unknown,Unknown,Unknown,23.8123903,86.4578039
Sarwamangal Nursing Home,"Hirak Point,Memcomore Po-Nag Nagar",Unknown,Unknown,826004,Jharkhand,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,23.8332015,86.4303929
"PHC, Nagarkiyari","Near High School, Nagarkiyari Road",Unknown,Unknown,828109,Jharkhand,Unknown,Unknown,centre,Unknown,Unknown,Unknown,23.888663,86.46404
Patliputra Medical College Hospital,"Near BCCL Petrol Pump, Saraidhella, Kusum vihar",Unknown,Unknown,826004,Jharkhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,23.8103239,86.4639425
JIMS Hospital,"Lohar Kulli, Dhanbad",Unknown,Unknown,828127,Jharkhand,Unknown,hospital,hospital,Unknown,Unknown,Unknown,23.8128359,86.4500833
GeetaSri Retina Institute Hospital,"Luby Circular Road, Dhanbad",Unknown,Unknown,834001,Jharkhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,23.805231,86.433667
Sharda Clinic,"Sardar Patel Nagar, Dhanbad",Unknown,Unknown,826001,Jharkhand,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,23.806638,86.433318
Savitri Surgicare & Maternity Centre,Dhanbad,Unknown,Unknown,828109,Jharkhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,23.8220493,86.4697724
Sunrise Hospital,"Barwadda, Dhanbad",Unknown,Unknown,826004,Jharkhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,23.852552,86.4227343
Kailash Hospital,"Sardar Patel Nagar, Dhanbad",Unknown,Unknown,826001,Jharkhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,23.806358,86.433263
Shwet Shree Clinic,"Lohar Kulli, Dhanbad",Unknown,Unknown,828127,Jharkhand,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,23.8163357,86.4503234
Anand Cure & Care Clinic,Dhanbad,Unknown,Unknown,826005,Jharkhand,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,23.8130931,86.4599859
Dr. A K Thakur's ENT Clinic,"Shanti Colony, Dhanbad",Unknown,Unknown,828127,Jharkhand,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,23.8162311,86.4620368
Dr. NK Verma Hospital,"Hans Vihar Colony, Dhaiya, Dhanbad",Unknown,Unknown,826001,Jharkhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,23.8116497,86.4329678
Maa Shyama Clinic,"Saraidhel Road, Shanti Colony, Dhanbad",Unknown,Unknown,828127,Jharkhand,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,23.8187769,86.467704
Rohit Clinic,"Lohar Kulli, Dhanbad",Unknown,Unknown,828127,Jharkhand,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,23.8163602,86.4505675
Koyla Nagar Hospital,Dhanbad,Unknown,Unknown,826005,Jharkhand,Unknown,hospital,hospital,Unknown,Unknown,Unknown,23.8063619,86.4656444
Vardaan Hospital,"Saraidhela Road, Dhanbad",Unknown,Unknown,828109,Jharkhand,Unknown,hospital,hospital,Unknown,Unknown,Unknown,23.820504,86.472968
Balajee Children Hospital,"Sahayogi Nagar, Saraidhella",Unknown,Unknown,828127,Jharkhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,23.8212766,86.4702596
Sri Jagannath Health Care,"Shanti Colony, Dhanbad",Unknown,Unknown,828127,Jharkhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,23.8154586,86.4632767
Kasturba Seva Sadan Hospital,"Hirak Point, Dhanbad",Unknown,Unknown,826004,Jharkhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,23.8331633,86.4297951
Srishti Clinic,"Shakti Vihar Colony, Saraidhella, Kola Kusma Road, Chanakya Nagar, Dhanbad",Unknown,Unknown,828127,Jharkhand,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,23.815215,86.467508
Tara Nursing Home,"Shanti Colony, Dhanbad",Unknown,Unknown,828127,Jharkhand,Unknown,hospital,hospital,Unknown,Unknown,Unknown,23.8148571,86.4623979
New Shree Clinic,Luby Circle Road,Unknown,Unknown,826001,Jharkhand,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,23.8055536,86.4332954
Shivam Hospital,"Satyam Nagar, Dhanbad",Unknown,Unknown,826004,Jharkhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,23.8309622,86.4427526
Shree Ram Hospital,"Satyam Nagar, Susnilewa",Unknown,Unknown,826004,Jharkhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,23.8335,86.432248
Khushi Skin Clinic,Dhanbad,Unknown,Unknown,826001,Jharkhand,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,23.8090826,86.4326903
Roopshri Clinic,"Saraidhela Road, Dhanbad",Unknown,Unknown,828127,Jharkhand,Unknown,clinic,clinic,Unknown,Unknown,Unknown,23.8154945,86.4626265
Eye Clinic,"Kalimandir Road, Kusum Vihar, Murli Nagar",Unknown,Unknown,826005,Jharkhand,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,23.8050644,86.4726128
Sanjay Chaudhry Hospital,"Bartand, Jharudih, Dhanbad",Unknown,Unknown,826001,Jharkhand,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,23.8055694,86.4298582
