Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
"Medical store, Vellore agri producers co-operative society",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,12.9497376,79.1414279
A.S.A Hospital,"Sathuvachari,Vellore",Unknown,Unknown,632009,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.9370042,79.1629033
Vellore Eye and Dental Hospital,"#10, 19Th Cross, Phase Ii,Sathuvachary",Unknown,Unknown,632009,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.9310563,79.1554011
Nalam Medical Center and Hospital,"44,Arcot Road, Phase -Ii,Sathuvachary",Unknown,Unknown,632009,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.9346861,79.1536966
"Indira Nursing Home, Vellore","No.452, 454, Main Bazar Road,Lic Building Backside,Saidapet",Unknown,Unknown,632012,Tamil Nadu,Unknown,clinic,clinic,Unknown,Unknown,Unknown,12.924509,79.1401702
"Vasan Eye Care Hospital, Vellore","No 30 /1, Officers Lane",Unknown,Unknown,632001,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.9088334,79.1316354
"Lakshmi Hospital, Vellore","Tarapada Vedu, Taj Complex, No. 7/8, Pilliyar Kovil Street, Road, Vellore",Unknown,Unknown,632007,Tamil Nadu,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,12.9684926,79.1369931
"Kumaran Hospital, Vellore",Kalinjur Kalinjur Gandhi Nagar Vellore,Unknown,Unknown,632006,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.9459476,79.1373874
"The Schieffelin Institute Of Health Research & Training Centre, Karigiri","Karigiri, The Schieffelin Institute Of Health Research & Training Centre, Karigiri",Unknown,Unknown,632106,Tamil Nadu,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,12.9938366,79.1969506
"Dr Sivakumar Multi Speciality Hospital, Vellore","Vellore, C-3 Arcot Rd Sathuvachari, Vellore -632009",Unknown,Unknown,632009,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.9343057,79.152562
Popular Eye Clinic,"No:49, Filterbed Road",Unknown,Unknown,632001,Tamil Nadu,Unknown,clinic,clinic,Unknown,Unknown,Unknown,12.9162622,79.1353758
Sandhya Hospital,"Vellore, Sathuvachary, Phase-I, Vallalar",Unknown,Unknown,632009,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.9382969,79.1684776
Dr. Agarwal`S Eye Hospital Ltd,"No.19/1, Officers Line",Unknown,Unknown,632001,Tamil Nadu,Unknown,hospital,hospital,Unknown,Unknown,Unknown,12.9106975,79.131622
Apollo Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,12.9499659,79.1369603
