Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Malta,pharmacy,pharmacy,Unknown,Unknown,Unknown,35.8793049,14.4721412
Krypton Chemist,Unknown,Unknown,Unknown,Unknown,Unknown,Malta,pharmacy,pharmacy,Unknown,Unknown,Unknown,35.9213673,14.4742317
Rotunda Pharmacy,Unknown,Triq il-Kungress Ewkaristiku,Il-Mosta,Unknown,Unknown,Malta,pharmacy,pharmacy,Unknown,Unknown,Unknown,35.9093512,14.4262763
Ċentru tas-Saħħa tal-Mosta,Unknown,Trejqa Parrocca,Il-Mosta,MST9059,Unknown,Malta,clinic,clinic,+35622695700,https://deputyprimeminister.gov.mt/en/phc/Pages/Health-Centres/Mosta-Health-Centre.aspx,24/7,35.9101754,14.4251701
Ċentru tas-Saħħa tar-Rabat,Unknown,Triq San Kataldu,Ir-Rabat,RBT 1528,Unknown,Malta,clinic,clinic,+35622563000,Unknown,"PH,Mo-Su 07:00-20:00; Sa 07:00-14:00",35.8820061,14.3984989
Saint Bartolomeo's,Unknown,Unknown,Unknown,Unknown,Unknown,Malta,pharmacy,pharmacy,Unknown,Unknown,Unknown,35.890757,14.4726162
Brown's Pharmacy,Unknown,Triq Fleur-de-Lys,Birkirkara,Unknown,Unknown,Malta,pharmacy,pharmacy,+35621488884,https://www.browns.pharmacy/pharmacies/browns-pharmacy-bkara,Mo-Fr 08:00-19:00,35.8955967,14.4651968
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Malta,pharmacy,pharmacy,Unknown,Unknown,Unknown,35.8927648,14.4699233
Trinity Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Malta,pharmacy,pharmacy,Unknown,Unknown,Unknown,35.8828688,14.4909675
Charring Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Malta,pharmacy,pharmacy,Unknown,Unknown,Unknown,35.8893706,14.4907851
Polyclinic Sliema,Unknown,Pjazza Meme Scicluna,Il-Gżira,Unknown,Unknown,Malta,hospital,hospital,+35622609000,https://deputyprimeminister.gov.mt/en/phc/Pages/Health-Centres/Gzira-Health-Centre.aspx,Mo-Fr 07:00-20:00; Sa 07:00-17:00,35.907523,14.496204
Spizerija Merhba,Unknown,Unknown,Unknown,Unknown,Unknown,Malta,pharmacy,pharmacy,Unknown,Unknown,Unknown,35.9140445,14.4893846
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Malta,pharmacy,pharmacy,Unknown,Unknown,Unknown,35.8771675,14.4642283
Cosmed,Unknown,Unknown,Unknown,Unknown,Unknown,Malta,pharmacy,pharmacy,Unknown,Unknown,Unknown,35.8906842,14.4860315
