Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Rwanda,hospital,Healthcare Services,Unknown,Unknown,Unknown,-1.9528334,30.1028383
Conseille Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Rwanda,pharmacy,Healthcare Services,Unknown,Unknown,Unknown,-1.95096,30.0929105
Clinique Solamer de Kimihurura,Unknown,Unknown,Unknown,Unknown,Unknown,Rwanda,clinic,Healthcare Services,Unknown,Unknown,Unknown,-1.9498275,30.0794748
Pineda,Unknown,Unknown,Unknown,Unknown,Unknown,Rwanda,dentist,dentist,Unknown,Unknown,Unknown,-1.9469072,30.0672589
Clinique Bien Naitre,Unknown,Unknown,Unknown,Unknown,Unknown,Rwanda,clinic,clinic,+250 788 454 647,Unknown,Unknown,-1.9411134,30.0616204
pharmacie à gaz,Unknown,Unknown,Unknown,Unknown,Unknown,Rwanda,pharmacy,Healthcare Services,Unknown,Unknown,Unknown,-1.935812,30.0598657
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Rwanda,pharmacy,pharmacy,Unknown,Unknown,Unknown,-1.9526982,30.0927911
Pharma Plus,Unknown,Unknown,Unknown,Unknown,Unknown,Rwanda,pharmacy,Healthcare Services,Unknown,Unknown,Unknown,-1.9416145,30.0456848
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Rwanda,clinic,Healthcare Services,Unknown,Unknown,Unknown,-1.9494581,30.0808745
De Croix de Sud,Unknown,Unknown,Unknown,Unknown,Unknown,Rwanda,hospital,Healthcare Services,Unknown,Unknown,Unknown,-1.95805,30.1056476
Harmony,Unknown,Unknown,Unknown,Unknown,Unknown,Rwanda,clinic,clinic,Unknown,Unknown,Unknown,-1.9519193,30.0629578
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Rwanda,pharmacy,Healthcare Services,Unknown,Unknown,Unknown,-1.9450002,30.0581487
Ezos Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Rwanda,pharmacy,pharmacy,Unknown,Unknown,Unknown,-1.9387313,30.0775191
Kigali Dermatology Centre,Unknown,Unknown,Unknown,Unknown,Unknown,Rwanda,clinic,clinic,Unknown,Unknown,Unknown,-1.9457688,30.0882663
Maisha Optical Centre,Unknown,KG 7 Avenue,Kigali,Unknown,Unknown,Rwanda,hospital,hospital,Unknown,Unknown,Unknown,-1.9521936,30.0920417
