Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Botica Zuikertuintje,Unknown,Zuikertuintjeweg,Unknown,Unknown,Unknown,Curaçao,pharmacy,pharmacy,+5999 736 5977,Unknown,Unknown,12.1217475,-68.9016809
Pain Clinic,Unknown,Unknown,Unknown,Unknown,Unknown,Curaçao,doctors,doctor,Unknown,Unknown,Unknown,12.1235493,-68.9055317
Taams Advent Kliniek Damacor,Unknown,Warawaraweg,Unknown,Unknown,Unknown,Curaçao,hospital,hospital,+5999 7365466,Unknown,Unknown,12.1324551,-68.8975674
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Curaçao,clinic,clinic,Unknown,Unknown,Unknown,12.0972994,-68.9085729
Botica Brion,BREEDESTRAAT 35,Breedestraat,Unknown,Unknown,Unknown,Curaçao,pharmacy,pharmacy,+599 9 462 7027,Unknown,Unknown,12.1085548,-68.9366716
FKA (Fundashon Kuido di Ambulans),Unknown,Piscaderaweg,Unknown,Unknown,Unknown,Curaçao,hospital,hospital,Unknown,Unknown,Unknown,12.1135577,-68.9552258
Botica Gosie,Unknown,Gosieweg,Unknown,Unknown,Unknown,Curaçao,pharmacy,pharmacy,+5999 737 9744,Unknown,Unknown,12.1488237,-68.9108802
MedIcal Center Family Physicians,Unknown,Baraltwijk,Unknown,Unknown,Unknown,Curaçao,hospital,hospital,Unknown,Unknown,Unknown,12.1152126,-68.948762
Head & Neck Center,Unknown,Prof. Kernkampweg,Willemstad,00000,Unknown,Curaçao,clinic,clinic,"+599 (9) 737-7264, +599 (9) 737-1532",Unknown,Unknown,12.1322659,-68.9066864
Dierenarts Parera,Unknown,Abatoirweg,Unknown,Unknown,Unknown,Curaçao,veterinary,Healthcare Services,Unknown,Unknown,Unknown,12.1087236,-68.9191222
Huisarts Dr F.M. Ramirez,Unknown,Santa Rosaweg,Unknown,Unknown,Unknown,Curaçao,doctors,doctor,+5999 736 5504,Unknown,Unknown,12.1234358,-68.8926179
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Curaçao,dentist,dentist,Unknown,Unknown,Unknown,12.1064589,-68.8954349
Botica Palu Blancu,Unknown,Frater Radulphusweg,Unknown,Unknown,Unknown,Curaçao,pharmacy,pharmacy,+5999 735 2999,Unknown,Unknown,12.1225893,-68.9505716
Drs Mark H.E. Marugg,Unknown,Schottegatweg Oost,Willemstad,Unknown,Unknown,Curaçao,dentist,dentist,+599 9 767 2323,Unknown,Mo-Fr 09:00-17:00,12.1267522,-68.9044202
Unknown,Unknown,Schottegatweg West,Unknown,Unknown,Unknown,Curaçao,doctors,doctor,4623550,https://m.facebook.com/drbilton/,"Mo-We,Fr 07:00-12:00, 14:00-17:00; Th 07:00-12:00",12.1292559,-68.9533267
Botica Antilliana,Unknown,Kaya Flamboyan,Unknown,Unknown,Unknown,Curaçao,pharmacy,pharmacy,+599 9 737 6200,Unknown,Unknown,12.1296872,-68.9023543
Botica Rio Canario,Unknown,Winston Churchillweg,Unknown,Unknown,Unknown,Curaçao,pharmacy,pharmacy,+5999 735 2836,http://www.boticazorg.com/,Mo-Sa 08:00-19:00,12.1459965,-68.9271778
Pieter de Geus,Unknown,Mariniersweg,Unknown,Unknown,Unknown,Curaçao,veterinary,Healthcare Services,Unknown,Unknown,Unknown,12.152065,-68.9105156
Unknown,Unknown,Monte Carmelo,Unknown,Unknown,Unknown,Curaçao,doctors,doctor,Unknown,Unknown,Unknown,12.1451284,-68.9207822
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Curaçao,pharmacy,pharmacy,Unknown,Unknown,Unknown,12.1450007,-68.9498671
"Caribbean Prevention Center, Fundashon Prevenshon",Unknown,Rialtostraat,Otrobanda,Unknown,Unknown,Curaçao,clinic,clinic,Unknown,Unknown,Mo-Fr 09:00-17:00,12.1066034,-68.9374152
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Curaçao,doctors,doctor,Unknown,Unknown,Unknown,12.0957583,-68.9077926
Dr Rolfast,Unknown,Unknown,Unknown,Unknown,Unknown,Curaçao,doctors,doctor,Unknown,Unknown,Unknown,12.1304531,-68.898282
Dr. van der Huls,Unknown,Unknown,Unknown,Unknown,Unknown,Curaçao,doctors,doctor,Unknown,Unknown,Unknown,12.1304185,-68.8982802
Dr. Jacobus,Unknown,Unknown,Unknown,Unknown,Unknown,Curaçao,doctors,doctor,Unknown,Unknown,Unknown,12.1303856,-68.8982785
Dr. van de Wall Arneman,Unknown,Unknown,Unknown,Unknown,Unknown,Curaçao,doctors,doctor,Unknown,Unknown,Unknown,12.1303476,-68.8982767
Dr. Silvanie,Unknown,Unknown,Unknown,Unknown,Unknown,Curaçao,doctors,doctor,Unknown,Unknown,Unknown,12.130313,-68.8982731
DR Liqui Lung A.F,Unknown,Dr. Hugenholtzweg,Willemstad,Unknown,Unknown,Curaçao,doctors,doctor,Unknown,Unknown,Unknown,12.0982138,-68.9065487
DR Leon Kyra,Unknown,cederstraat,Willemstad,Unknown,Unknown,Curaçao,doctors,doctor,Unknown,Unknown,Unknown,12.1088019,-68.8945619
DR. Chapman-Elhage J.A,Unknown,cederstraat,Willemstad,Unknown,Unknown,Curaçao,doctors,doctor,Unknown,Unknown,Unknown,12.1087829,-68.8945137
DR. Melwani G.G.,Unknown,cederstraat,Willemstad,Unknown,Unknown,Curaçao,doctors,doctor,Unknown,Unknown,Unknown,12.1087313,-68.8945696
DR.Henriquez,Unknown,Caracasbaaiweg,Willemstad,Unknown,Unknown,Curaçao,doctors,doctor,Unknown,Unknown,Unknown,12.1055932,-68.89108
"Docter. Durand, A.A.M.J.",Unknown,Cas Coraweg,Unknown,Unknown,Unknown,Curaçao,doctors,doctor,Unknown,Unknown,Unknown,12.1286252,-68.899257
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Curaçao,pharmacy,pharmacy,Unknown,Unknown,Unknown,12.1052659,-68.9324903
Huisarts Dr Heyden,Unknown,Santa Rosaweg,Willemstad,Unknown,Unknown,Curaçao,doctors,doctor,Unknown,Unknown,Unknown,12.1240452,-68.8918585
Huisarts Bilton Evertz,Unknown,F. D. Rooseveltweg,Paradijs,Unknown,Unknown,Curaçao,doctors,doctor,Unknown,Unknown,Unknown,12.1451747,-68.9501769
Huisarts DR Severing,Unknown,Roodeweg,Otrobanda,Unknown,Unknown,Curaçao,doctors,doctor,Unknown,Unknown,Unknown,12.1126134,-68.9430726
Huisarts Fuxa,Unknown,De Savaan,Willemstad,Unknown,Unknown,Curaçao,doctors,doctor,Unknown,Unknown,Unknown,12.146464,-68.9608441
